sim_ind	normalized_rf	kf_distance	MAE
1	0.9407894736842105	6.813184202685832	0.817836850000942
2	0.9254385964912281	6.999445357544579	0.8131709180455357
3	0.9451754385964912	6.772240003531941	0.7638588141668062
4	0.9364035087719298	6.930815309488856	0.8057981287091224
5	0.9364035087719298	6.689635474717045	0.7808270702150796
6	0.918859649122807	6.785512494096081	0.7923766481439684
7	0.9385964912280702	7.110790914083747	0.8379701488898768
8	0.9320175438596491	6.890971023888912	0.8071086993728025
9	0.9166666666666666	6.76640105200168	0.7760065049587043
10	0.9429824561403509	6.7670669809877	0.8105349897656263
