sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.33544303797468356	2.0666273901050283	0.37856147318946487	0.9
2	0.3259493670886076	2.120152982576784	0.42168837589424024	0.9
3	0.3291139240506329	2.0602518232050064	0.3477783099228533	0.9
4	0.3037974683544304	2.1451381878517566	0.3372941679851569	0.9
5	0.2848101265822785	1.916253644209843	0.4316850166899686	0.9
6	0.2848101265822785	1.964705633017798	0.4952024363678258	0.9
7	0.3322784810126582	2.003595660210813	0.5444201330080153	0.9
8	0.29430379746835444	2.0113670513155393	0.36259037262115285	0.9
9	0.3322784810126582	2.036296389839631	0.4011687832053153	0.9
10	0.33544303797468356	2.070801114030185	0.46304578170221067	0.9
