sim_ind	normalized_rf	kf_distance	MAE
1	0.8295964125560538	4.9516579948777535	1.2329315240520682
2	0.8430493273542601	5.157772268304963	1.1865203612419517
3	0.8161434977578476	4.9846392154385954	1.392878276705256
4	0.8340807174887892	5.480251198897539	1.1224421390224883
5	0.8363228699551569	5.103353942701618	1.202967331841116
6	0.8295964125560538	4.99021461349014	1.348445715189949
7	0.8116591928251121	4.843528121119406	1.4584579183813842
8	0.8452914798206278	5.132936582571863	1.3907923302235357
9	0.8116591928251121	5.236747065644343	1.3322962756861556
10	0.8295964125560538	4.948450454483729	1.468749189423765
