sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.4666666666666667	1.5845153539212626	1.0282540134717748	0.7
2	0.4	1.5898530028661768	0.7852077446653225	0.7
3	0.3333333333333333	1.5194905747177083	1.1664479748991934	0.7
4	0.36666666666666664	1.5455083972248878	1.0277495256391123	0.7
5	0.4666666666666667	1.5849618290630962	1.1428005654294349	0.7
6	0.43333333333333335	1.5124795787707739	1.109133142326613	0.7
7	0.3333333333333333	1.1956728752128147	0.9748060465403222	0.7
8	0.23333333333333334	1.4980116389300133	1.0358104183608856	0.7
9	0.3333333333333333	1.483432106508415	1.0594065879455636	0.7
10	0.4	1.520673070829266	0.9992522641854835	0.7
