sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.5135135135135135	1.794383053611809	0.45952922325824597	0.6
2	0.527027027027027	1.8446969928425416	0.45796779277017563	0.6
3	0.5135135135135135	1.9016397509473066	0.45611558635017463	0.6
4	0.44594594594594594	1.6954699318051285	0.4681585428182445	0.6
5	0.4594594594594595	1.8545011548314765	0.427123260443158	0.6
6	0.5135135135135135	1.8050541320237645	0.4992818915343872	0.6
7	0.5405405405405406	1.894694440943782	0.4629862781445612	0.6
8	0.5405405405405406	1.7766085955485567	0.5354148236277186	0.6
9	0.3783783783783784	1.6317505805392152	0.4412041287417546	0.6
10	0.5135135135135135	1.8648204358128628	0.5222766188642098	0.6
