sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.910828025477707	5.082524714581215	1.53922130204935	0.0
2	0.9745222929936306	5.636698155200631	1.2186806073336511	0.0
3	0.9681528662420382	5.309507957257486	1.4811822819329747	0.0
4	0.9299363057324841	4.94870708635934	1.5502666425588791	0.0
5	0.9554140127388535	5.322725669224912	1.262066844035187	0.0
6	0.9363057324840764	5.062292572314821	1.372954297492231	0.0
7	0.9554140127388535	5.298786125178917	1.3803699770183837	0.0
8	0.9490445859872612	5.293006171130159	1.3058532597790031	0.0
9	0.9745222929936306	5.674795244243096	1.2081736518958686	0.0
10	0.9363057324840764	4.773269363166385	1.5075154764185992	0.0
