sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.441527446300716	4.931249264809397	0.5072527639167268	0.6
2	0.431980906921241	4.979093662215833	0.5622394146314166	0.6
3	0.477326968973747	5.035591425522915	0.5578849631811511	0.6
4	0.441527446300716	4.856932657153309	0.5891261004651216	0.6
5	0.45584725536992843	5.153381196000085	0.580926328134401	0.6
6	0.5107398568019093	5.234924726804787	0.5536509754733171	0.6
7	0.4630071599045346	4.936406919340818	0.6498945262601662	0.6
8	0.477326968973747	5.109132320991674	0.6959375812320069	0.6
9	0.45346062052505964	4.80913774743498	0.4972159212028337	0.6
10	0.45584725536992843	5.006008920684337	0.5793183321159777	0.6
