sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.23076923076923078	1.0709517717885453	0.4352206109714289	0.8
2	0.38461538461538464	1.24312367372788	0.4292766521714285	0.8
3	0.07692307692307693	1.1337401522167236	0.4868491374095237	0.8
4	0.3076923076923077	1.2157426468376986	0.5621592056761908	0.8
5	0.3076923076923077	1.2339709754887438	0.6280251683428569	0.8
6	0.38461538461538464	1.3156943944244925	0.5331514998095239	0.8
7	0.23076923076923078	1.026730590745843	0.2941605988190475	0.8
8	0.23076923076923078	1.2458352851554202	0.5178090726285716	0.8
9	0.15384615384615385	1.0321299623290892	0.5695861816761906	0.8
10	0.23076923076923078	1.273138401462167	0.365065086552381	0.8
