sim_ind	normalized_rf	kf_distance	MAE
1	0.9035087719298246	13.320565138072531	2.1111951900288624
2	0.8925438596491229	12.851097589385844	1.8050095785903766
3	0.9144736842105263	11.819170846793263	1.7214119015760712
4	0.9035087719298246	10.45941012843424	1.4994863082989456
5	0.9254385964912281	11.039750567040107	1.255586366303301
6	0.9166666666666666	11.919510223234784	1.6361483946440523
7	0.8837719298245614	12.98042792224631	1.646474410057237
8	0.9035087719298246	12.131993537494406	1.560393447221609
9	0.8771929824561403	10.386632129810103	1.3028899937597382
10	0.868421052631579	11.119382594515331	1.3294492967545222
