sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.6739130434782609	1.540966598899248	0.5004942643182632	0.2
2	0.717391304347826	1.5940139259794959	0.5330655736462765	0.2
3	0.6739130434782609	1.3522366574231683	0.5306285116524818	0.2
4	0.6739130434782609	1.6881391468714348	0.36199285899822636	0.2
5	0.6956521739130435	1.5038655951675697	0.4585746162695038	0.2
6	0.6956521739130435	1.4119492317342728	0.453582207332447	0.2
7	0.782608695652174	1.4800429934530233	0.6059443028271271	0.2
8	0.6956521739130435	1.4842605903153345	0.4857633962278365	0.2
9	0.6739130434782609	1.7494373942432948	0.5521748809397168	0.2
10	0.7608695652173914	1.714226449470045	0.5977628416294324	0.2
