sim_ind	normalized_rf	kf_distance	MAE
1	0.697560975609756	4.659254049548569	2.4870139931628947
2	0.6097560975609756	4.515557676479051	2.257458416595277
3	0.6195121951219512	4.5837033075070455	2.2935289647339134
4	0.6097560975609756	4.489172358057393	2.2925747261401574
5	0.6682926829268293	4.632736955571291	2.4278098995579924
6	0.6780487804878049	4.589541654308196	2.391036874040165
7	0.6780487804878049	4.515301137984352	2.4098056557712115
8	0.5902439024390244	4.554707064356285	2.2621564979885376
9	0.6390243902439025	4.619437184211208	2.40041109621445
10	0.624390243902439	4.515368059344757	2.404129730666767
