sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
5	random	0.3	20	0.36876297132168434
5	random	0.3	40	0.3341453483607804
5	random	0.3	60	0.31081612760899463
5	random	0.3	80	0.2924817642146363
5	random	0.3	100	0.277699276423855
5	random	0.3	120	0.2654592742509496
5	random	0.3	140	0.2569914141268006
5	random	0.3	160	0.24927042897389778
5	random	0.3	180	0.2438639473022923
5	random	0.3	200	0.238454584802831
5	random	0.3	220	0.2350541246466542
5	random	0.3	240	0.22997888767173658
5	random	0.3	260	0.22625895541597688
5	random	0.3	280	0.22411022326320415
5	random	0.3	300	0.2210221352441947
5	random	0.3	320	0.21990731239947006
5	random	0.3	340	0.21764395860734462
5	random	0.3	360	0.2151250506749467
5	random	0.3	380	0.21243846909597056
5	random	0.3	400	0.21124165520742338
5	random	0.3	420	0.21138047015272682
5	random	0.3	440	0.20982949487488384
5	random	0.3	460	0.20841432288235048
5	random	0.3	480	0.20591078342481917
5	random	0.3	500	0.20704986537597528
5	random	0.3	520	0.2075528955142558
5	random	0.3	540	0.2072929409967263
5	random	0.3	560	0.2066636585632815
5	random	0.3	580	0.20634078138075262
5	random	0.3	600	0.20427920166382493
5	random	0.3	620	0.2037655687160269
5	random	0.3	640	0.2035467538388096
5	random	0.3	660	0.20321981027013045
5	random	0.3	680	0.20088422538149536
5	random	0.3	700	0.20053707283416256
5	random	0.3	720	0.20122731919066428
5	random	0.3	740	0.20012952748402862
5	random	0.3	760	0.19739815708586894
5	random	0.3	780	0.19711546085037873
5	random	0.3	800	0.19694412184448976
5	random	0.3	820	0.19700900171823355
5	random	0.3	840	0.19733252780855523
5	random	0.3	860	0.19642922284850994
5	random	0.3	880	0.19593685431950555
5	random	0.3	900	0.19493725451675803
5	random	0.3	920	0.19449747513640062
5	random	0.3	940	0.19451083665462152
5	random	0.3	960	0.19375519804895996
5	random	0.3	980	0.19253810321619147
5	random	0.3	1000	0.19217208797278632
5	random	0.3	1020	0.19278967745435127
5	random	0.3	1040	0.19289927670570295
5	random	0.3	1060	0.19232270031668627
5	random	0.3	1080	0.19160269633954208
5	random	0.3	1100	0.1906823576953061
5	random	0.3	1120	0.19047414147839017
5	random	0.3	1140	0.19013326993675286
5	random	0.3	1160	0.18883716221727861
5	random	0.3	1180	0.18940750850378546
5	random	0.3	1200	0.18974149780081834
5	random	0.3	1220	0.19036100843597317
5	random	0.3	1240	0.1902771527241875
5	random	0.3	1260	0.1902298793519505
5	random	0.3	1280	0.18949950778557878
5	random	0.3	1300	0.18988988551924704
5	random	0.3	1320	0.18862583644148512
5	random	0.3	1340	0.18876962529008862
5	random	0.3	1360	0.18885352997398344
5	random	0.3	1380	0.18812980022141107
5	random	0.3	1400	0.1872792007666032
5	random	0.3	1420	0.18746223099407588
5	random	0.3	1440	0.1878990655791326
5	random	0.3	1460	0.1877798634202605
5	random	0.3	1480	0.18826895931938953
5	random	0.3	1500	0.18821016829270437
5	random	0.3	1520	0.18872838072571294
5	random	0.3	1540	0.18939925796283505
5	random	0.3	1560	0.1885315683923992
5	random	0.3	1580	0.18809194648870076
5	random	0.3	1600	0.18772169678206493
5	random	0.3	1620	0.1874950132168427
5	random	0.3	1640	0.18759892273385337
5	random	0.3	1660	0.18737477912823935
5	random	0.3	1680	0.1864303645931858
5	random	0.3	1700	0.18680001681938835
5	random	0.3	1720	0.18670631047262254
5	random	0.3	1740	0.18609821269283647
5	random	0.3	1760	0.1859737431332236
5	random	0.3	1780	0.18642254398471605
5	random	0.3	1800	0.18669521424492683
5	random	0.3	1820	0.18547767481014696
5	random	0.3	1840	0.1853859377566718
5	random	0.3	1860	0.18593395499671828
5	random	0.3	1880	0.18395831182608796
5	random	0.3	1900	0.18419446681450297
5	random	0.3	1920	0.18335262528291488
5	random	0.3	1940	0.18380427056627385
5	random	0.3	1960	0.184925486882568
5	random	0.3	1980	0.18351980142255758
5	random	0.3	2000	0.1833457204009197
