sim_ind	normalized_rf	kf_distance	MAE
1	0.5759493670886076	3.0257686387060247	0.43753110787492255
2	0.5316455696202531	2.927585795931389	0.4383323558176075
3	0.5759493670886076	3.21327652236558	0.4526564393433978
4	0.6139240506329114	3.0087292699661012	0.5025463980813675
5	0.620253164556962	3.4119325606637694	0.46308694723325466
6	0.5443037974683544	2.9900785877368543	0.5265663861779856
7	0.5253164556962026	2.8229437649488576	0.43281952713278415
8	0.5759493670886076	3.0025588213215193	0.5297267761431597
9	0.5632911392405063	2.971186904001201	0.4141394664690286
10	0.569620253164557	3.0744900042766967	0.45816469168325447
