sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.125	0.3469956951640609	0.3912607692444443	0.6
2	0.375	0.48640896925200533	0.46436001797777793	0.6
3	0.625	0.593051158542608	0.579971682	0.6
4	0.5	0.5965592491238444	0.5014992290666667	0.6
5	0.625	0.5810969512137909	0.6564780863777778	0.6
6	0.5	0.6754033310395164	0.5719336084666666	0.6
7	0.125	0.5496769346781353	0.6567439004888889	0.6
8	0.5	0.49440882674176684	0.45457575813333334	0.6
9	0.375	0.9006677739367888	0.4251634834888888	0.6
10	0.5	0.5946335110415123	0.5313882591333333	0.6
