sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.46	0.799611189474159	0.3163882031538462	0.7
2	0.48	1.0874808089364576	0.43351050766440447	0.7
3	0.36	0.7111736422883725	0.26964830890724006	0.7
4	0.32	0.6642265711708952	0.26816314034615396	0.7
5	0.32	0.9352768491184638	0.24570407431523403	0.7
6	0.34	0.93547830867975	0.43590861893589716	0.7
7	0.32	0.8828061049425576	0.285142988493213	0.7
8	0.34	0.9534557817197753	0.23117198226093552	0.7
9	0.26	0.6649072771067582	0.29575805286576085	0.7
10	0.3	0.8664042394269602	0.2888184778212667	0.7
