sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.5414634146341464	3.7797078127393755	0.5313188586411518	0.55
2	0.5219512195121951	2.6801464307971616	0.4401564358663305	0.55
3	0.424390243902439	3.2573510813267705	0.5146203784247483	0.55
4	0.44390243902439025	2.9486206717140804	0.47386113014079806	0.55
5	0.4634146341463415	2.5764147833919857	0.529044709677876	0.55
6	0.4097560975609756	2.993841202514098	0.6120422518217704	0.55
7	0.4682926829268293	2.7459013624645445	0.5128320174005925	0.55
8	0.47804878048780486	2.471014313716727	0.4621060344426611	0.55
9	0.4878048780487805	2.8738590451798403	0.5014525382165025	0.55
10	0.4878048780487805	2.766311213859047	0.5226501527723856	0.55
