sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
7	random	0.0	20	1.4533428250192244
7	random	0.0	40	1.3108230656504907
7	random	0.0	60	1.2055230269447184
7	random	0.0	80	1.1255361937424189
7	random	0.0	100	1.0670998239469487
7	random	0.0	120	1.029856039221499
7	random	0.0	140	0.9917899375225405
7	random	0.0	160	0.9658908273171934
7	random	0.0	180	0.9435102760628978
7	random	0.0	200	0.9264135754541013
7	random	0.0	220	0.9114929059292268
7	random	0.0	240	0.9054982352018832
7	random	0.0	260	0.8924558001488708
7	random	0.0	280	0.8785855452099312
7	random	0.0	300	0.8587137716947804
7	random	0.0	320	0.8488404244714979
7	random	0.0	340	0.8436225626562145
7	random	0.0	360	0.8395334454854314
7	random	0.0	380	0.8263725126068836
7	random	0.0	400	0.8259001167313678
7	random	0.0	420	0.8132500796291318
7	random	0.0	440	0.7974324279538244
7	random	0.0	460	0.7946453457665658
7	random	0.0	480	0.791737539985352
7	random	0.0	500	0.7844027667814572
7	random	0.0	520	0.7731996444296273
7	random	0.0	540	0.7749004360299154
7	random	0.0	560	0.7697483836122512
7	random	0.0	580	0.766830392274047
7	random	0.0	600	0.7579630337691462
7	random	0.0	620	0.7577823479072346
7	random	0.0	640	0.7506689311863619
7	random	0.0	660	0.7480103626811673
7	random	0.0	680	0.7449835311511611
7	random	0.0	700	0.7484370027161109
7	random	0.0	720	0.7567492934553381
7	random	0.0	740	0.7567451321989275
7	random	0.0	760	0.7458356418733219
7	random	0.0	780	0.7461825090834632
7	random	0.0	800	0.7310517196438459
7	random	0.0	820	0.7217382035126578
7	random	0.0	840	0.7211560086900629
7	random	0.0	860	0.7119831187768856
7	random	0.0	880	0.7127218799832801
7	random	0.0	900	0.7120119837193376
7	random	0.0	920	0.7160177363640884
7	random	0.0	940	0.7138228206890798
7	random	0.0	960	0.7117369419671908
7	random	0.0	980	0.7104534130347713
7	random	0.0	1000	0.7108204453544366
7	random	0.0	1020	0.705057150368851
7	random	0.0	1040	0.7078589061347655
7	random	0.0	1060	0.704421538208821
7	random	0.0	1080	0.7068381684483679
7	random	0.0	1100	0.7042707839249474
7	random	0.0	1120	0.7019520644443615
7	random	0.0	1140	0.7037664424276576
7	random	0.0	1160	0.7028983522770307
7	random	0.0	1180	0.6971646673582048
7	random	0.0	1200	0.6989060662191583
7	random	0.0	1220	0.6937176623749431
7	random	0.0	1240	0.6932737915924518
7	random	0.0	1260	0.6944722356908111
7	random	0.0	1280	0.6898043287260631
7	random	0.0	1300	0.6834173667146414
7	random	0.0	1320	0.6839639313716419
7	random	0.0	1340	0.693518328680606
7	random	0.0	1360	0.695013006700421
7	random	0.0	1380	0.6961873128005581
7	random	0.0	1400	0.6927519425957491
7	random	0.0	1420	0.6903785642943054
7	random	0.0	1440	0.6888575778243747
7	random	0.0	1460	0.6801784510710871
7	random	0.0	1480	0.6900719776466216
7	random	0.0	1500	0.6873076356460146
7	random	0.0	1520	0.6879561798190141
7	random	0.0	1540	0.6873627961671235
7	random	0.0	1560	0.6866427787248532
7	random	0.0	1580	0.6904476550756294
7	random	0.0	1600	0.7005923236972216
7	random	0.0	1620	0.6915215262720368
7	random	0.0	1640	0.6859980471678013
7	random	0.0	1660	0.68595843826074
7	random	0.0	1680	0.6801509369928239
7	random	0.0	1700	0.6791530892892993
7	random	0.0	1720	0.6794216349779769
7	random	0.0	1740	0.6820234226443107
7	random	0.0	1760	0.680635014741292
7	random	0.0	1780	0.6765834040639676
7	random	0.0	1800	0.6775095150519973
7	random	0.0	1820	0.6704305518974838
7	random	0.0	1840	0.6700061294796191
7	random	0.0	1860	0.6717165585551094
7	random	0.0	1880	0.6705421416849358
7	random	0.0	1900	0.6687251177682196
7	random	0.0	1920	0.6679747737271748
7	random	0.0	1940	0.6730256198870656
7	random	0.0	1960	0.6595826869598899
7	random	0.0	1980	0.6671241046893135
7	random	0.0	2000	0.6534075198166516
