sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.8939393939393939	2.41016512939448	0.8763041640478483	0.0
2	0.8787878787878788	2.468372671200455	0.7258015640970161	0.0
3	0.8181818181818182	2.4083110594934745	0.8748494163577694	0.0
4	0.8939393939393939	2.3601213301888118	0.7896382604973657	0.0
5	0.9090909090909091	2.509395638512448	0.8738649934986824	0.0
6	0.8484848484848485	2.2414946868595287	0.9135677888165066	0.0
7	0.9090909090909091	2.36101550292933	0.8962893005267769	0.0
8	0.9090909090909091	2.4041505986712512	0.9089464959253731	0.0
9	0.7878787878787878	2.2668635571411344	0.7710643488713783	0.0
10	0.8636363636363636	2.4070465457540045	0.8338342996453029	0.0
