sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
4	logits	0.4	20	0.2756700983783066
4	logits	0.4	40	0.24349697210151566
4	logits	0.4	60	0.22178817656391167
4	logits	0.4	80	0.2057855009195618
4	logits	0.4	100	0.19451948656721563
4	logits	0.4	120	0.18538750307460225
4	logits	0.4	140	0.17870538891424806
4	logits	0.4	160	0.1747919466265041
4	logits	0.4	180	0.17233819647696777
4	logits	0.4	200	0.16964945362042935
4	logits	0.4	220	0.16840751967626122
4	logits	0.4	240	0.16690209628343403
4	logits	0.4	260	0.16499666682139622
4	logits	0.4	280	0.16362860812938457
4	logits	0.4	300	0.16147855850027124
4	logits	0.4	320	0.1600118779781403
4	logits	0.4	340	0.15933498738254545
4	logits	0.4	360	0.15914156127366705
4	logits	0.4	380	0.1595284237933134
4	logits	0.4	400	0.15811031583170035
4	logits	0.4	420	0.15731730743989336
4	logits	0.4	440	0.15608486227903373
4	logits	0.4	460	0.1564222731077436
4	logits	0.4	480	0.1564334914216561
4	logits	0.4	500	0.1553231031334974
4	logits	0.4	520	0.15609148465356015
4	logits	0.4	540	0.15502844511716246
4	logits	0.4	560	0.1551540044295704
4	logits	0.4	580	0.15527818476422858
4	logits	0.4	600	0.15519242954746307
4	logits	0.4	620	0.15470602089090865
4	logits	0.4	640	0.15435918751528338
4	logits	0.4	660	0.15402313754528318
4	logits	0.4	680	0.15460423637833173
4	logits	0.4	700	0.15298945115996943
4	logits	0.4	720	0.15375474285548685
4	logits	0.4	740	0.15255654434456387
4	logits	0.4	760	0.1536543888494096
4	logits	0.4	780	0.15288341837469088
4	logits	0.4	800	0.1521422378098787
4	logits	0.4	820	0.15178399406391693
4	logits	0.4	840	0.1519360102772292
4	logits	0.4	860	0.15189668861311298
4	logits	0.4	880	0.15098966322582477
4	logits	0.4	900	0.15209487527990762
4	logits	0.4	920	0.15182569754026087
4	logits	0.4	940	0.15273843843416343
4	logits	0.4	960	0.1527858797711496
4	logits	0.4	980	0.152492946802974
4	logits	0.4	1000	0.15262435270709163
4	logits	0.4	1020	0.1520837631502377
4	logits	0.4	1040	0.15080809574971074
4	logits	0.4	1060	0.15108194932298538
4	logits	0.4	1080	0.15054395667137457
4	logits	0.4	1100	0.15083268900915361
4	logits	0.4	1120	0.1520914721999012
4	logits	0.4	1140	0.15117488426253473
4	logits	0.4	1160	0.15155619967625367
4	logits	0.4	1180	0.15034297818869177
4	logits	0.4	1200	0.15065489324526066
4	logits	0.4	1220	0.15009731020332895
4	logits	0.4	1240	0.15134483334450669
4	logits	0.4	1260	0.15097350341147098
4	logits	0.4	1280	0.15115708986958085
4	logits	0.4	1300	0.15160895283072567
4	logits	0.4	1320	0.15102710281884252
4	logits	0.4	1340	0.15096479425853124
4	logits	0.4	1360	0.15082492305305176
4	logits	0.4	1380	0.1506275262955814
4	logits	0.4	1400	0.1503239113427527
4	logits	0.4	1420	0.15203412950158565
4	logits	0.4	1440	0.15198229764806687
4	logits	0.4	1460	0.15289162687196203
4	logits	0.4	1480	0.1523200787943046
4	logits	0.4	1500	0.15199059324199485
4	logits	0.4	1520	0.15168999696016608
4	logits	0.4	1540	0.1524243748591654
4	logits	0.4	1560	0.15354152621597164
4	logits	0.4	1580	0.1521269429321282
4	logits	0.4	1600	0.1522973514104928
4	logits	0.4	1620	0.15183276892655162
4	logits	0.4	1640	0.15150143903280983
4	logits	0.4	1660	0.15215754254385672
4	logits	0.4	1680	0.1520398493836473
4	logits	0.4	1700	0.15287827990419126
4	logits	0.4	1720	0.15222158807500555
4	logits	0.4	1740	0.1524413811305635
4	logits	0.4	1760	0.1518850515348508
4	logits	0.4	1780	0.1519631030975273
4	logits	0.4	1800	0.152075261692332
4	logits	0.4	1820	0.15123551074096908
4	logits	0.4	1840	0.1515922073088183
4	logits	0.4	1860	0.15247286906162438
4	logits	0.4	1880	0.1524898333099657
4	logits	0.4	1900	0.15291896966170376
4	logits	0.4	1920	0.15225425419486038
4	logits	0.4	1940	0.15136259593917886
4	logits	0.4	1960	0.15210993441528098
4	logits	0.4	1980	0.1519002511540219
4	logits	0.4	2000	0.15169891466747965
