sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.8071748878923767	5.163652896195759	1.1616614619972716	0.0
2	0.8183856502242153	5.13053442805968	1.2941429186671847	0.0
3	0.8430493273542601	4.878359835031851	1.366705986065022	0.0
4	0.820627802690583	5.037867785887085	1.247085264364342	0.0
5	0.8430493273542601	4.966080296260701	1.237579549311724	0.0
6	0.820627802690583	5.2555890731233585	1.3081021974645481	0.0
7	0.8385650224215246	5.107891075397671	1.3813934647236172	0.0
8	0.8094170403587444	5.2596930367607415	1.239214032027583	0.0
9	0.804932735426009	5.317748531284478	1.15807643424435	0.0
10	0.8116591928251121	4.982928145183102	1.3558349745931357	0.0
