tool	family	seed_number	RMSE (training)	RMSE (test)	MAE (training)	MAE (test)	R^2 (test)	R^2 (train)	train_epoch_losses	test_epoch_losses	train_epoch_r2_scores	test_epoch_r2_scores
nat	PF00004	859	0.046414737492063984	0.07649562929214128	0.03631999046489803	0.056676527027588804	0.8180701804537089	0.9360701340931186	[0.033742520958185196, 0.016359450295567513, 0.008288156241178513, 0.006086049601435661, 0.004719833843410015, 0.004256098996847868, 0.004124866798520088, 0.003791067749261856, 0.0036803274415433407, 0.004005718976259232, 0.003625786630436778, 0.00325964973308146, 0.0032888303976505995, 0.003193075302988291, 0.002981672529131174, 0.0029368624091148376, 0.003167435061186552, 0.0028325808234512806, 0.0028804359026253223, 0.0026873615570366383, 0.002968876389786601, 0.002790526719763875, 0.0027560386806726456, 0.0026161307469010353, 0.002627445152029395, 0.002578129293397069, 0.0026050382293760777, 0.0025246485602110624, 0.002507641678676009, 0.002470043720677495, 0.0024472870863974094, 0.0024467315524816513, 0.0023781282361596823, 0.002431582659482956, 0.0023553126957267523, 0.002297124359756708, 0.0023019781801849604, 0.0023307648953050375, 0.0023142427671700716, 0.00234683183953166, 0.0022461069747805595, 0.002372574992477894, 0.0023031216114759445, 0.0022320253774523735, 0.002207202836871147, 0.0021604858338832855, 0.0021982532925903797, 0.002161650685593486, 0.0022125679533928633, 0.0021543276961892843]	[0.026339666917920113, 0.011240336112678051, 0.008438627235591412, 0.007362989708781242, 0.006264625582844019, 0.00687030702829361, 0.006732200738042593, 0.0061629097908735275, 0.005823150742799044, 0.006224919576197863, 0.006095392629504204, 0.006069605238735676, 0.006151785608381033, 0.007368219085037708, 0.006032210774719715, 0.007858112454414368, 0.007114950567483902, 0.005816409830003977, 0.006170697510242462, 0.007397322915494442, 0.00591624528169632, 0.0067258719354867935, 0.006022563204169273, 0.005796593613922596, 0.005692828446626663, 0.006227503530681133, 0.0062613291665911674, 0.005732264369726181, 0.005752728786319494, 0.005591739900410175, 0.005597085691988468, 0.005916915833950043, 0.005963793024420738, 0.00612761452794075, 0.005705151706933975, 0.005683240480720997, 0.00595811614766717, 0.005841991398483515, 0.005672236904501915, 0.005865283776074648, 0.005828883033245802, 0.005786657799035311, 0.006001622881740332, 0.005895801819860935, 0.006054895929992199, 0.005760963540524244, 0.005711774341762066, 0.005762087646871805, 0.005632463842630386, 0.005851581692695618]	[-0.001312257645038395, 0.5145319005248865, 0.7540482367593966, 0.8193959430099457, 0.8599385166902551, 0.8736998909017296, 0.8775942155561692, 0.8874997262724604, 0.8907859470845928, 0.8811299274444223, 0.8924044541803403, 0.9032696173642532, 0.902403657013179, 0.9052452057631429, 0.9115186053323256, 0.9128483472701454, 0.9060060857801866, 0.9159429127383946, 0.9145228117702906, 0.9202523124798065, 0.9118983278247398, 0.917190874967696, 0.9182143149175888, 0.9223660912034137, 0.922030331298992, 0.9234937829576246, 0.9226952681688196, 0.9250808323088254, 0.9255855104869473, 0.9267012330946501, 0.9273765405054399, 0.9273930299550338, 0.9294288308941989, 0.9278425718311203, 0.9301058872016207, 0.9318326364875003, 0.931688597579505, 0.9308343501579942, 0.9313246427903046, 0.930357559286143, 0.9333465787532719, 0.9295936253282808, 0.931654669033233, 0.9337644540141533, 0.934501059988596, 0.9358873908026668, 0.9347666381067167, 0.9358528323923265, 0.934341846524682, 0.9360701340931186]	[0.1810810466567958, 0.6505299692507622, 0.7376370850891419, 0.7710794046171272, 0.8052283506502266, 0.7863972850493255, 0.7906911009813494, 0.8083907584403247, 0.8189541156010298, 0.8064628356181187, 0.8104899112409543, 0.811291669529451, 0.8087366203160009, 0.7709168388547281, 0.8124542893068019, 0.755685702960991, 0.7787911521341753, 0.8191636891810259, 0.8081486210919985, 0.7700119823796856, 0.8160597383620757, 0.7908878739539695, 0.8127542396971751, 0.8197797848103291, 0.8230059256751134, 0.8063825025958336, 0.8053308316321658, 0.8217798450635986, 0.8211435872295013, 0.8261488413754441, 0.8259826335769253, 0.8160388888472379, 0.8145814509562218, 0.809488116476644, 0.8226227883015134, 0.8233040250010502, 0.8147579571934306, 0.8183683445084081, 0.8236461262794794, 0.8176441819366446, 0.8187758905596129, 0.8200887089032224, 0.8134052734070364, 0.8166953418072822, 0.811748989010383, 0.8208875589889965, 0.8224168852574587, 0.8208526189514468, 0.8248826924339261, 0.8180701804537089]
nat	PF00004	7733	0.049968792835354534	0.061483741915297194	0.03840887308256889	0.04587177450395147	0.8844817575954619	0.92714110453778	[0.03620824217796326, 0.03443358466029167, 0.034445423632860184, 0.02551545761525631, 0.013654559850692749, 0.008980399928987026, 0.0066724373027682304, 0.006152572110295296, 0.00490119494497776, 0.005048895720392466, 0.004327188245952129, 0.004233716521412134, 0.0040275175124406815, 0.004049303475767374, 0.004137709736824036, 0.0035576769150793552, 0.0034743966534733772, 0.0034769983030855656, 0.0037939883768558502, 0.00352799566462636, 0.0034280179534107447, 0.003193078562617302, 0.0032801800407469273, 0.00312279281206429, 0.003057667752727866, 0.002949255285784602, 0.003173193894326687, 0.002880705054849386, 0.00310654123313725, 0.0029017049819231033, 0.0027546072378754616, 0.002892183605581522, 0.002854330698028207, 0.002806279342621565, 0.0027897024992853403, 0.0026487226132303476, 0.0027593616396188736, 0.0027471440844237804, 0.0027366122230887413, 0.0026821328792721033, 0.002657509408891201, 0.002708061831071973, 0.0026030978187918663, 0.0025231256149709225, 0.0026152462232857943, 0.002578223356977105, 0.0025695059448480606, 0.0025479644536972046, 0.002510548336431384, 0.0024968802463263273]	[0.0327567420899868, 0.032962024211883545, 0.0318048931658268, 0.01656731218099594, 0.01430757250636816, 0.008147644810378551, 0.007702677510678768, 0.0057175736874341965, 0.0049315160140395164, 0.005077927839010954, 0.004624048247933388, 0.004487261641770601, 0.005775775760412216, 0.004492870531976223, 0.004454996902495623, 0.004168654326349497, 0.004220667760819197, 0.005422329530119896, 0.005119576118886471, 0.004162034019827843, 0.004098082426935434, 0.004258081316947937, 0.003983261063694954, 0.003998606000095606, 0.0041849929839372635, 0.00401854095980525, 0.004469556268304586, 0.004354535602033138, 0.0039011365734040737, 0.003946956712752581, 0.004143822006881237, 0.003963345196098089, 0.00422113761305809, 0.0039045356679707766, 0.004255420062690973, 0.003844442078843713, 0.0038792516570538282, 0.003771931864321232, 0.0037828043568879366, 0.004033294040709734, 0.003972514532506466, 0.003932395949959755, 0.0038447356782853603, 0.0037171689327806234, 0.003804631996899843, 0.0036771688610315323, 0.0038232493679970503, 0.0037173726595938206, 0.0037432529497891665, 0.0037802504375576973]	[-0.05655545094088499, -0.004771048370169728, -0.005116476758785016, 0.2554596393821311, 0.6015603381485602, 0.7379521868743413, 0.805298474512988, 0.8204681151550716, 0.8569832632036518, 0.8526733603882268, 0.8737327619132578, 0.8764602759870594, 0.8824771560233791, 0.8818414414882637, 0.879261760902935, 0.8961870882397353, 0.8986172080985892, 0.8985412850330048, 0.8892915204656038, 0.8970531875893908, 0.8999705279403234, 0.906826058756247, 0.9042844381555153, 0.9088769998006794, 0.9107773498134529, 0.9139408154146097, 0.9074062924536594, 0.9159411102635091, 0.9093512126856963, 0.915328334080212, 0.9196206413358277, 0.9156061606386505, 0.9167107096537449, 0.91811284932134, 0.9185965604100853, 0.9227103494753894, 0.919481909420203, 0.919838410309417, 0.9201457342839559, 0.9217354358870382, 0.9224539538907763, 0.9209788332007596, 0.9240416805107947, 0.9263752654717063, 0.9236871891307046, 0.9247675153150757, 0.9250218929659778, 0.9256504719261452, 0.9267422687925629, 0.92714110453778]	[-0.000992136864876647, -0.007265349922330966, 0.028094709157195363, 0.49373012848333553, 0.5627841146416814, 0.7510213406043416, 0.7646188608605178, 0.8252803448412283, 0.8493009765716835, 0.8448268672594961, 0.8586966656346513, 0.8628766598208186, 0.8235017834746499, 0.8627052628054628, 0.8638626231518383, 0.8726127649609967, 0.8710233314902418, 0.8343025202606263, 0.8435541603557886, 0.8728150829274058, 0.8747693376081396, 0.869880033437865, 0.878278077887793, 0.8778091771565225, 0.872113502039397, 0.8771999876722633, 0.8634177002062159, 0.8669325504158006, 0.8807876729903977, 0.8793874820053884, 0.8733716063237879, 0.878886679985346, 0.8710089604815691, 0.8806837942795032, 0.8699613539776596, 0.8825201677974316, 0.88145644892245, 0.8847359571865439, 0.8844037006414338, 0.8767491543907204, 0.8786064717086742, 0.8798324285133143, 0.8825111854711607, 0.8864094274963084, 0.8837366917132938, 0.88763177295414, 0.8831677856132656, 0.8864032095389143, 0.8856123361106751, 0.8844817575954619]
nat	PF00004	891	0.05103490943604401	0.06859658407963817	0.03975226814216281	0.04983068100100938	0.8546320622530761	0.9257180818275877	[0.0372275710105896, 0.02361062355339527, 0.010591989383101463, 0.008381452411413193, 0.0061370027251541615, 0.005273932125419378, 0.004958746954798698, 0.00458585936576128, 0.004301533568650484, 0.004188149236142635, 0.003962584771215916, 0.0037788606714457273, 0.0035495348274707794, 0.0036525100003927946, 0.003567497245967388, 0.003372542792931199, 0.0037272933404892683, 0.003341373521834612, 0.0032208464108407497, 0.003198557300493121, 0.0032674898393452168, 0.0032383084762841463, 0.002965314546599984, 0.003037769813090563, 0.0029114633798599243, 0.0030038643162697554, 0.002950637135654688, 0.0029403523076325655, 0.0028652027249336243, 0.0028427119832485914, 0.002827457617968321, 0.0029053252656012774, 0.0028348853811621666, 0.002726239850744605, 0.002812004880979657, 0.002908437978476286, 0.0028310995548963547, 0.0028119897469878197, 0.0027127002831548452, 0.0027258300688117743, 0.0026237766724079847, 0.0027873427607119083, 0.0027162968181073666, 0.0026336146984249353, 0.002657440723851323, 0.0026617913972586393, 0.0026321448385715485, 0.0025790573563426733, 0.0025950265116989613, 0.002604562323540449]	[0.03230692073702812, 0.011851384304463863, 0.011689508333802223, 0.007089513819664717, 0.006142870057374239, 0.007352292072027922, 0.005252199247479439, 0.005361985880881548, 0.005696523934602737, 0.006529291160404682, 0.005378709174692631, 0.005303102545440197, 0.00530975079163909, 0.007533252239227295, 0.004591208882629871, 0.004810215439647436, 0.0048071034252643585, 0.005058160983026028, 0.004604831337928772, 0.005717053543776274, 0.004580900073051453, 0.004494220484048128, 0.0047746701166033745, 0.00476350262761116, 0.004745998419821262, 0.004904397763311863, 0.0047977683134377, 0.0047037191689014435, 0.00460943253710866, 0.004904041066765785, 0.004839366767555475, 0.004707333166152239, 0.004678243305534124, 0.004547886084765196, 0.006299082189798355, 0.004860605113208294, 0.004772650543600321, 0.004880974069237709, 0.004600656218826771, 0.004640799481421709, 0.004630838055163622, 0.004683434031903744, 0.004642736632376909, 0.004630797076970339, 0.0047364081256091595, 0.004504901822656393, 0.004567479714751244, 0.004853673279285431, 0.004731415305286646, 0.004705491941422224]	[-0.06172750694053186, 0.3266267901155063, 0.6979173088548583, 0.7609615918570154, 0.8249731535167332, 0.84958787343917, 0.8585769117602902, 0.8692116371824448, 0.8773205860314417, 0.8805542980703485, 0.8869874014275672, 0.8922271772783011, 0.8987675480752844, 0.8958306890453498, 0.8982552405408338, 0.9038153376998624, 0.8936978821239732, 0.9047042861886526, 0.9081417092369459, 0.9087773905636343, 0.9068114413338287, 0.9076436930483983, 0.9154294544394738, 0.9133630264343123, 0.9169652885663391, 0.914330016846638, 0.91584805224521, 0.916141379825089, 0.918284643887896, 0.9189260729544151, 0.9193611292479582, 0.917140348407518, 0.919149288355277, 0.9222478410476003, 0.9198018323743873, 0.9170515714606503, 0.9192572548501193, 0.9198022667316625, 0.9226339972062764, 0.9222595298923977, 0.9251700920568786, 0.9205051994116694, 0.92253141815469, 0.9248895084505048, 0.9242099966263777, 0.9240859175647087, 0.9249314277482958, 0.9264454804046564, 0.925990044424817, 0.9257180818275877]	[0.0019342105634757578, 0.6338721969759318, 0.6388730714510336, 0.7809818625032346, 0.8102267656006843, 0.7728637823357415, 0.837742483659448, 0.8343508151016626, 0.8240158438588439, 0.7982889647945427, 0.8338341921562515, 0.8361699230088446, 0.8359645265277009, 0.7672733456852292, 0.8581626204882477, 0.8513968035765125, 0.8514929352187335, 0.843736951990535, 0.8577417862739346, 0.8233816159276123, 0.8584810990987548, 0.8611589077605989, 0.8524949230061665, 0.852839902331709, 0.853380681346793, 0.8484871965092489, 0.8517813386439386, 0.8546868205244958, 0.8575996498172409, 0.8484982328238515, 0.8504962217538915, 0.8545751746529546, 0.8554738472480904, 0.8595010122691333, 0.8054008731697935, 0.8498401103075106, 0.8525573168424063, 0.849210845344522, 0.8578707623719968, 0.8566306269869174, 0.8569383516497696, 0.8553134870348427, 0.8565707741596151, 0.8569396187301682, 0.8536769441046718, 0.8608289442504151, 0.8588957053826317, 0.8500542643543606, 0.8538311844751545, 0.8546320622530761]
nat	PF00004	6541	0.053450385987415465	0.06362516235370695	0.0415274581749417	0.047720529500720574	0.8793711071057295	0.9110414928530164	[0.03380431607365608, 0.02305739000439644, 0.010709339752793312, 0.008200585842132568, 0.007992986589670181, 0.006165260914713144, 0.00532661285251379, 0.005051940213888884, 0.004641582723706961, 0.004492847248911858, 0.0045061130076646805, 0.004188239574432373, 0.004012429621070623, 0.004116656258702278, 0.003759311279281974, 0.004068586975336075, 0.003879902418702841, 0.00366221833974123, 0.003774870652705431, 0.003525567939504981, 0.0034315879456698895, 0.0034409738145768642, 0.0034315770026296377, 0.0033923587761819363, 0.003308656392619014, 0.0033906688913702965, 0.0033612577244639397, 0.0031448518857359886, 0.0033814304042607546, 0.003110510529950261, 0.0030651018023490906, 0.003275590483099222, 0.0030679984483867884, 0.003098198678344488, 0.003000391647219658, 0.003125926246866584, 0.003217756049707532, 0.0030076990369707346, 0.0029890812002122402, 0.0030890870839357376, 0.0029978861566632986, 0.0029470876324921846, 0.0029105173889547586, 0.0029546411242336035, 0.003023547353222966, 0.0028172051534056664, 0.0028558247722685337, 0.0028240829706192017, 0.00293407728895545, 0.002856943989172578]	[0.035368017852306366, 0.01233928557485342, 0.009225679561495781, 0.008329669013619423, 0.006309213116765022, 0.005576783791184425, 0.005608320236206055, 0.005380840972065926, 0.005251879338175058, 0.004990090616047382, 0.00562438927590847, 0.005173680372536182, 0.004848889075219631, 0.004887542687356472, 0.005062923766672611, 0.005894063506275415, 0.004469708073884249, 0.004602591972798109, 0.0045992536470294, 0.004447168670594692, 0.004244449082762003, 0.004406991880387068, 0.004484955687075853, 0.004225467797368765, 0.004783944692462683, 0.0041900817304849625, 0.004131338559091091, 0.005160664673894644, 0.004200359806418419, 0.004503172356635332, 0.004259203094989061, 0.004209522157907486, 0.004336466081440449, 0.00404480192810297, 0.0043139150366187096, 0.003971839789301157, 0.00410719309002161, 0.003950291313230991, 0.004162571392953396, 0.004024285823106766, 0.0041535417549312115, 0.0041117239743471146, 0.003983213100582361, 0.0039605493657290936, 0.004306220915168524, 0.004010053817182779, 0.003955140709877014, 0.004107072949409485, 0.004014255944639444, 0.0040481616742908955]	[-0.05258682259520486, 0.2820471018177021, 0.6665363619455162, 0.7446530917374532, 0.7511172262709138, 0.8080282713041929, 0.8341418043287159, 0.8426944652226853, 0.855472047443663, 0.8601033171977018, 0.8596902328368119, 0.8695880744002407, 0.8750623691990352, 0.8718170082738257, 0.8829438815974269, 0.8733137734191261, 0.879188978192708, 0.885967135443985, 0.8824594121448169, 0.890222112895793, 0.8931484279335233, 0.8928561715181822, 0.8931487634558459, 0.8943699277680149, 0.8969762377417152, 0.8944225578388297, 0.8953383425186158, 0.9020767186437015, 0.894710227491357, 0.9031460142713548, 0.9045599514191598, 0.898005814491246, 0.9044697444325521, 0.9035293752862487, 0.9065748587964046, 0.9026660023793589, 0.8998066480255932, 0.9063473361791077, 0.9069270459978662, 0.9038131048209663, 0.90665287412957, 0.908234631966852, 0.9093733420032418, 0.9079994330572918, 0.9058538525684232, 0.9122788609727654, 0.9110763379736513, 0.9120647050802658, 0.9086397300370891, 0.9110414928530164]	[-0.0539117225254, 0.632308575005819, 0.7250891729153595, 0.7517888766989116, 0.811995316199637, 0.8338205623993731, 0.8328808298803969, 0.8396593534027286, 0.8435022077395763, 0.8513031034210526, 0.832401991223089, 0.8458324064799636, 0.8555106758341524, 0.8543588601646512, 0.8491327876040042, 0.8243661199909936, 0.8668096872985962, 0.862849957033338, 0.8629494297421176, 0.8674813278840099, 0.873522058091925, 0.8686785348532917, 0.8663553246771307, 0.8740876672395475, 0.857445917196657, 0.8751421190319296, 0.8768925732540345, 0.8462202524341401, 0.8748358352612704, 0.8658124994054429, 0.8730824131747722, 0.8745628211078679, 0.8707800833819187, 0.8794712245148726, 0.8714520847551214, 0.8816453865469632, 0.8776120621489815, 0.8822874979653614, 0.8759618808314357, 0.8800825878954719, 0.8762309422111758, 0.8774770620551404, 0.8813064771926923, 0.8819818233396318, 0.8716813467764537, 0.8805066563003865, 0.8821429899654645, 0.8776156450763231, 0.8803814564471772, 0.8793711071057295]
nat	PF00004	4386	0.057218952838336445	0.06790517549012814	0.04533494578618766	0.04782735811764843	0.8576724098401562	0.8982535261569627	[0.025274870917201042, 0.012133248150348663, 0.008749633096158504, 0.008000431582331657, 0.006522045936435461, 0.0063447412103414536, 0.005848903674632311, 0.006027318071573973, 0.006225959397852421, 0.0052998363971710205, 0.005347274709492922, 0.005419332068413496, 0.0049849930219352245, 0.004881916102021933, 0.0050610327161848545, 0.004730728454887867, 0.004657418001443148, 0.004573764279484749, 0.004411265254020691, 0.004455070476979017, 0.004242282826453447, 0.004308437928557396, 0.004098608158528805, 0.004085085354745388, 0.004051493480801582, 0.0039705028757452965, 0.00410835724323988, 0.0038442984223365784, 0.0038328112568706274, 0.0038838128093630075, 0.0038865902461111546, 0.0036813891492784023, 0.003628157079219818, 0.0036783218383789062, 0.0036801234818995, 0.003703479887917638, 0.0036049687769263983, 0.0034138152841478586, 0.0035330187529325485, 0.003512253751978278, 0.00365064712241292, 0.003459317609667778, 0.00347262155264616, 0.0034862521570175886, 0.0034077309537678957, 0.003360983682796359, 0.00340018467977643, 0.003358658403158188, 0.003314083442091942, 0.003274009097367525]	[0.0159295741468668, 0.0106818163767457, 0.008284841664135456, 0.0070056188851594925, 0.007914097048342228, 0.006392290815711021, 0.005960256326943636, 0.007702353876084089, 0.0055375671945512295, 0.005444241687655449, 0.00568431057035923, 0.006087286863476038, 0.006191585678607225, 0.00842911098152399, 0.005621281918138266, 0.005330741871148348, 0.007733104284852743, 0.0051796636544167995, 0.005139962770044804, 0.0051672630943357944, 0.005497816950082779, 0.005047562066465616, 0.005157895386219025, 0.005569805856794119, 0.00497859762981534, 0.005535173695534468, 0.00511135021224618, 0.005035360809415579, 0.0048208581283688545, 0.005972716491669416, 0.00548687856644392, 0.0047540548257529736, 0.004862480331212282, 0.004604918882250786, 0.004840039182454348, 0.0047824447974562645, 0.0049072569236159325, 0.005021229386329651, 0.004742410033941269, 0.004621291533112526, 0.004870221018791199, 0.004847751464694738, 0.0045504397712647915, 0.004664562176913023, 0.004657847806811333, 0.004955815151333809, 0.004599910229444504, 0.004636368248611689, 0.004757002927362919, 0.004611113574355841]	[0.21453216578918788, 0.6229347165885313, 0.7280873843772724, 0.7513703647740396, 0.7973141678190088, 0.8028242856761684, 0.8182334509358136, 0.812688867086746, 0.8065157022157793, 0.8352968269049874, 0.8338225863324731, 0.8315832708833127, 0.845081221808954, 0.8482845595404429, 0.8427181488994834, 0.8529830143756427, 0.8552612943547309, 0.8578609882296631, 0.8629109820323408, 0.8615496454352275, 0.8681624480470207, 0.8661065510614466, 0.8726274278560793, 0.8730476742434916, 0.8740916244246253, 0.8766085611187805, 0.8723244751900919, 0.8805306202674532, 0.880887622796612, 0.8793026371029022, 0.8792163277624909, 0.8855933605454201, 0.8872476686750872, 0.8856886917902848, 0.8856327100194933, 0.8849068540152187, 0.8879682776664737, 0.8939087671221444, 0.8902042763751816, 0.8908495865165535, 0.8865487429272745, 0.8924946974201556, 0.8920812420464276, 0.8916576463988268, 0.8940978443169307, 0.8955506183112855, 0.8943323622569728, 0.8956228800695456, 0.8970081394294294, 0.8982535261569627]	[0.5083143881044501, 0.6702927972465422, 0.7442783359207225, 0.7837631064437749, 0.7557218103853469, 0.8026941957526388, 0.8160294866235701, 0.7622575409665256, 0.8290762835971125, 0.8319568929164788, 0.8245468734836398, 0.8121085313037901, 0.8088892313898896, 0.7398253006455406, 0.8264923397958497, 0.8354601967286455, 0.7613083977480501, 0.8401234270980039, 0.8413488243068995, 0.8405061658146424, 0.8303032283361721, 0.8442008887887599, 0.8407953244304515, 0.8280812079962165, 0.8463295644812078, 0.8291501548704985, 0.8422320032000827, 0.8445774925962823, 0.8511983940536867, 0.8156448832820199, 0.8306408506589479, 0.8532603499854492, 0.8499136703540359, 0.8578636166229868, 0.850606343339572, 0.8523840470338413, 0.8485315769348076, 0.8450136822708045, 0.8536197665451803, 0.857358255872698, 0.8496747299036113, 0.8503682884601111, 0.8595451788014177, 0.8560226420566444, 0.8562299014144367, 0.8470327765211083, 0.8580182016117108, 0.8568928891016447, 0.8531693445723065, 0.8576724098401562]
nat	PF00004	4327	0.06321894595920083	0.06428057915068183	0.048848743101040475	0.046215558782097474	0.8754801060676306	0.8783681733752604	[0.03563087806105614, 0.029940370470285416, 0.013531028293073177, 0.009623310528695583, 0.007716206833720207, 0.006705285049974918, 0.006308868061751127, 0.00634474353864789, 0.0063659390434622765, 0.005599596071988344, 0.005540239159017801, 0.005486565176397562, 0.005138276144862175, 0.005304579623043537, 0.005227711983025074, 0.00496728764846921, 0.004974861163645983, 0.004936668556183577, 0.004809015896171331, 0.004626700188964605, 0.004820434842258692, 0.004726313520222902, 0.004570777993649244, 0.004566274583339691, 0.004539736546576023, 0.004570556338876486, 0.004437037743628025, 0.004359200596809387, 0.004471617750823498, 0.004268992226570845, 0.004349647555500269, 0.004273633006960154, 0.0043003372848033905, 0.004223970230668783, 0.004204987548291683, 0.004152491223067045, 0.004203046206384897, 0.004171066917479038, 0.004172178916633129, 0.004087276291102171, 0.004197034053504467, 0.00411260174587369, 0.004115618299692869, 0.004160381853580475, 0.004046449437737465, 0.004085325635969639, 0.004027336835861206, 0.0040383171290159225, 0.004067518748342991, 0.0039966353215277195]	[0.03633692115545273, 0.015063111670315266, 0.013170686550438404, 0.008288176730275154, 0.008035384118556976, 0.006416431162506342, 0.0065844012424349785, 0.007204788271337748, 0.005027553532272577, 0.006869200151413679, 0.005572102032601833, 0.0047384887002408504, 0.004950829781591892, 0.0046404702588915825, 0.004482109099626541, 0.005002736113965511, 0.004845073446631432, 0.004929691553115845, 0.004375576041638851, 0.004431854467839003, 0.004421170335263014, 0.004676852375268936, 0.004335071425884962, 0.004315171856433153, 0.004516863729804754, 0.004384308122098446, 0.004470448940992355, 0.0044961837120354176, 0.004881012719124556, 0.0046185581013560295, 0.004210297949612141, 0.00433756597340107, 0.004228668753057718, 0.00410328758880496, 0.004410660360008478, 0.004351436626166105, 0.004166523460298777, 0.004185721278190613, 0.004099583253264427, 0.004410502500832081, 0.004162512253969908, 0.004200881812721491, 0.004201192874461412, 0.004291590303182602, 0.00445360504090786, 0.004013636149466038, 0.004090417642146349, 0.004171611741185188, 0.004116363357752562, 0.0041319928131997585]	[-0.084374366638583, 0.08880800817408452, 0.5882026787971677, 0.7071284063333192, 0.7651683553587816, 0.7959343019915458, 0.8079987040091319, 0.8069068729300168, 0.8062618428060894, 0.8295843732579549, 0.8313908021273204, 0.8330242942115847, 0.8436239787349534, 0.8385627658388768, 0.8409021218396413, 0.8488277623065043, 0.8485972698297669, 0.8497596116201775, 0.8536445306950476, 0.859193046169926, 0.8532970256715746, 0.8561614708308338, 0.860894956427205, 0.8610320113964938, 0.8618396629086322, 0.8609016926524964, 0.8649651510117051, 0.8673340204857293, 0.8639127607710082, 0.8700793721718639, 0.8676247552509422, 0.8699381343868118, 0.8691254313149778, 0.8714495576997807, 0.8720272601877486, 0.8736249237415272, 0.8720863467314746, 0.8730595897843934, 0.873025754699889, 0.8756096317002323, 0.872269314904349, 0.8748388896649717, 0.8747470904865332, 0.873384780197073, 0.8768521454883234, 0.8756690049541513, 0.8774338116020493, 0.8770996485060787, 0.8762109343132614, 0.8783681733752604]	[-0.09503327763118263, 0.546064755559984, 0.6030940180821243, 0.7502311874233522, 0.7578492291221519, 0.806637257356924, 0.8015754173007316, 0.7828797005521451, 0.8484918821531797, 0.7929928501359713, 0.8320816159647162, 0.8572029985868457, 0.8508040025789299, 0.8601568520598364, 0.8649291486267798, 0.8492397478986828, 0.8539910188281579, 0.8514410069120548, 0.8681395830256697, 0.8664436123677066, 0.8667655729282105, 0.8590604564903085, 0.8693602029788176, 0.8699598932848089, 0.8638818045341035, 0.8678764438416808, 0.865280540573651, 0.8645049981657653, 0.8529079570521549, 0.8608171920382391, 0.8731203232261149, 0.8692850385505553, 0.8725667055026503, 0.8763451452771454, 0.8670822855627254, 0.8688670217562894, 0.8744395074948459, 0.873860965891375, 0.8764567870031887, 0.8670870501127848, 0.8745603724471349, 0.8734040791665052, 0.8733947167046765, 0.8706705346313195, 0.8657881344927982, 0.8790468404137803, 0.8767329843664239, 0.8742861557470696, 0.8759511023540958, 0.8754801060676306]
