tool	family	seed_number	RMSE (training)	RMSE (test)	MAE (training)	MAE (test)	R^2 (test)	Pearson (test)
nat	PF13354	4327	4.875088059963636e-15	0.09029818223616032	1.1177566808636844e-15	0.06663587314528589	0.613218797110747	0.7948600334749366
nat	PF13354	6972	1.9403852479754713e-15	0.09089381548736145	1.7463543838538325e-15	0.06784543515778652	0.5552114387961802	0.7997783335963473
nat	PF13354	941	4.345879295354892e-15	0.10610435899013632	4.041476148450957e-15	0.07669156910751557	0.4501401884478996	0.7668507919976271
nat	PF13354	2014	2.4456636404045836e-11	0.12051951391911153	2.451640477931148e-12	0.08594342384499926	0.31872728042942566	0.7036290498171645
nat	PF13354	8582	3.1094696826377746e-11	0.1462461747951953	3.035709844876439e-12	0.09923616673413165	-0.1703565148053967	0.5620537518097198
nat	PF02518	859	0.06708564916517536	0.09054976455662744	0.053177154080069636	0.06745248484258384	0.7038166977477434	0.8435100363301526
nat	PF02518	7733	0.06610415529290896	0.08848033700283316	0.0520569409402556	0.06692851644572846	0.7277052102035276	0.8557430498650639
nat	PF02518	891	0.06965667807183704	0.09043048421650159	0.055029509954649836	0.06759519221224786	0.7187203353984779	0.8482782673079459
nat	PF02518	6541	0.0775348711201094	0.09006128514382437	0.061136291351928516	0.0679948510723985	0.7041107823015134	0.8540990844881251
nat	PF02518	4386	0.07154094730802608	0.08786849324196486	0.05634257876631511	0.06605986884697125	0.7253505948465158	0.8553454485251206
nat	PF02518	4327	0.06925453833465377	0.08887020284914704	0.054384228896254404	0.06630939970844284	0.7182095657979513	0.8515833663054206
nat	PF02518	6972	0.06822365584622056	0.09225157310050741	0.053890618468944496	0.06831921875193252	0.696935964879195	0.8376506660016514
nat	PF02518	941	0.06894554691052451	0.09091747840632755	0.05396601689295753	0.06731644957508552	0.7089676069182688	0.8431546072775903
nat	PF02518	2014	0.06722088284163037	0.08977435232905533	0.05283242218924966	0.0675309774301608	0.722885932630745	0.8506256555323397
nat	PF02518	8582	0.06812432133625239	0.09077113974996097	0.05396214791915024	0.06796987085820666	0.7169989949651332	0.8559083838622794
