sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.42302357836338417	0.9200348334318935	0.0949304268156801	0.6
2	0.4476987447698745	0.7046416213831923	0.11468756311968009	0.6
3	0.4631432545201669	0.9147309049667359	0.10178574140980941	0.6
4	0.4047287899860918	0.4715368894332992	0.09383671108056474	0.6
5	0.42777777777777776	0.9761218697147068	0.08717309323499554	0.6
6	0.46089385474860334	0.9570607174544308	0.07790043950306393	0.6
7	0.48044692737430167	0.5440701147122912	0.11099520977811228	0.6
8	0.45098039215686275	1.0272670929529917	0.0902021381478695	0.6
9	0.4649859943977591	0.5670256320098459	0.114690166803367	0.6
10	0.42896935933147634	0.9192691937043131	0.08226037648917413	0.6
