sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.36666666666666664	6.742011809633784	3.653704505475805	0.8
2	0.2	3.324865425657035	2.0693697267862894	0.8
3	0.26666666666666666	3.2397244766393256	1.7306118639193544	0.8
4	0.23333333333333334	3.1107486434429545	2.22709366336492	0.8
5	0.26666666666666666	2.7230371724807414	0.6788175177943546	0.8
6	0.3	1.6867642476233382	1.0050552839092741	0.8
7	0.36666666666666664	2.861920044068435	1.9462261558427416	0.8
8	0.36666666666666664	1.7365133619938704	0.5450182312762099	0.8
9	0.1	2.5194950278925576	1.762197035576611	0.8
10	0.16666666666666666	1.5377962871410187	1.3379144646451604	0.8
