sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.8333333333333334	2.334439716936595	0.79265674626734	0.0
2	0.8636363636363636	2.4691520883936358	0.7670092868459184	0.0
3	0.8787878787878788	2.5391037779789505	0.764063529970149	0.0
4	0.8636363636363636	2.358248890417882	0.7326642849964874	0.0
5	0.8636363636363636	2.3439464473874296	0.8656270655460931	0.0
6	0.8636363636363636	2.2694846274483655	0.6738713666229157	0.0
7	0.8787878787878788	2.4906065681734377	0.8153860228107993	0.0
8	0.8636363636363636	2.3542737166093453	0.7809499000403878	0.0
9	0.8636363636363636	2.407976936546322	0.747772269351185	0.0
10	0.8636363636363636	2.4265873851460693	0.6991630168467967	0.0
