sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.3	4.167455305727249	3.751123661326612	0.8
2	0.3	2.1474488789474244	1.2078126856350817	0.8
3	0.36666666666666664	1.758399175251121	0.6996749114576616	0.8
4	0.2	3.2068864871654026	1.858123318106854	0.8
5	0.3	2.352585699529316	0.9064608242318544	0.8
6	0.26666666666666666	1.7280728663432519	0.6680392033911284	0.8
7	0.23333333333333334	2.4959812864332274	1.2394608613951614	0.8
8	0.23333333333333334	1.8581146656759535	0.9570605080806451	0.8
9	0.26666666666666666	2.683803839639799	1.4850124420604833	0.8
10	0.3	3.409114664184404	2.223238724451613	0.8
