sim_ind	normalized_rf	kf_distance	MAE
1	0.4926829268292683	4.200669590586371	1.767101329723182
2	0.4146341463414634	3.9853014991080817	1.7726275197826487
3	0.4878048780487805	4.301775444506535	1.6824753650860618
4	0.48292682926829267	4.169516106041178	1.7334029381788871
5	0.4975609756097561	4.17924713533283	1.807914022331778
6	0.5414634146341464	4.1430067286918115	1.7175879131360579
7	0.43902439024390244	4.177362341297051	1.7293518623331834
8	0.4975609756097561	4.1834702750628265	1.830184905279854
9	0.4682926829268293	4.068723117579507	1.7508040584878724
10	0.45365853658536587	4.269071594095632	1.7562106075088348
