sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
6	logits	0.0	20	1.2944126027370204
6	logits	0.0	40	1.0702591116628377
6	logits	0.0	60	0.9222922678737898
6	logits	0.0	80	0.8260089903864491
6	logits	0.0	100	0.7532364373029368
6	logits	0.0	120	0.7007241759680827
6	logits	0.0	140	0.6564391332479927
6	logits	0.0	160	0.633587808499753
6	logits	0.0	180	0.6099612352061684
6	logits	0.0	200	0.5876011429647332
6	logits	0.0	220	0.5761600143747175
6	logits	0.0	240	0.5574755165362874
6	logits	0.0	260	0.5510647147224114
6	logits	0.0	280	0.5480740586879279
6	logits	0.0	300	0.5334015396299566
6	logits	0.0	320	0.51873995441429
6	logits	0.0	340	0.5095458757736273
6	logits	0.0	360	0.5036277464432763
6	logits	0.0	380	0.5010275383966369
6	logits	0.0	400	0.49861428318819107
6	logits	0.0	420	0.49629087348822315
6	logits	0.0	440	0.4926534360549521
6	logits	0.0	460	0.4911297558746105
6	logits	0.0	480	0.4914335697870763
6	logits	0.0	500	0.48763037322895997
6	logits	0.0	520	0.48390813688267414
6	logits	0.0	540	0.4755939461717662
6	logits	0.0	560	0.48065096242691224
6	logits	0.0	580	0.48330212048529836
6	logits	0.0	600	0.4808635796601353
6	logits	0.0	620	0.4797907098285673
6	logits	0.0	640	0.47872151777119143
6	logits	0.0	660	0.470390582834112
6	logits	0.0	680	0.4701130755058623
6	logits	0.0	700	0.46830833851305964
6	logits	0.0	720	0.46048047556090826
6	logits	0.0	740	0.46401126604689946
6	logits	0.0	760	0.4603876324037394
6	logits	0.0	780	0.45774509386390355
6	logits	0.0	800	0.45369601901021317
6	logits	0.0	820	0.4552206455206075
6	logits	0.0	840	0.4525998485968657
6	logits	0.0	860	0.446771465499015
6	logits	0.0	880	0.4492624160043129
6	logits	0.0	900	0.4472295921366039
6	logits	0.0	920	0.44289073091863257
6	logits	0.0	940	0.43816049701144705
6	logits	0.0	960	0.4348396413488675
6	logits	0.0	980	0.4344447521399246
6	logits	0.0	1000	0.4282103602860808
6	logits	0.0	1020	0.4335516610535217
6	logits	0.0	1040	0.42712070785958234
6	logits	0.0	1060	0.4240797003619246
6	logits	0.0	1080	0.42746865430273834
6	logits	0.0	1100	0.43199618522936956
6	logits	0.0	1120	0.4356753177988238
6	logits	0.0	1140	0.4336347062723469
6	logits	0.0	1160	0.4278490326449758
6	logits	0.0	1180	0.42402339989014554
6	logits	0.0	1200	0.42260088320484235
6	logits	0.0	1220	0.4238800119890245
6	logits	0.0	1240	0.426966458332275
6	logits	0.0	1260	0.42227574911399074
6	logits	0.0	1280	0.4179856210147989
6	logits	0.0	1300	0.41833353511662247
6	logits	0.0	1320	0.41207352745838843
6	logits	0.0	1340	0.4147727363808251
6	logits	0.0	1360	0.4182867069175241
6	logits	0.0	1380	0.4219271064539962
6	logits	0.0	1400	0.41832230400486725
6	logits	0.0	1420	0.4221622720839247
6	logits	0.0	1440	0.4110245076105381
6	logits	0.0	1460	0.41494442456992353
6	logits	0.0	1480	0.4099113070856262
6	logits	0.0	1500	0.41537240000982534
6	logits	0.0	1520	0.4125613950982578
6	logits	0.0	1540	0.40576540304311365
6	logits	0.0	1560	0.40706909431115007
6	logits	0.0	1580	0.41107732774499706
6	logits	0.0	1600	0.40528465232023375
6	logits	0.0	1620	0.4051929493184052
6	logits	0.0	1640	0.40684943205693697
6	logits	0.0	1660	0.4026849360755397
6	logits	0.0	1680	0.4024325904882741
6	logits	0.0	1700	0.4024036008870089
6	logits	0.0	1720	0.39821206821999394
6	logits	0.0	1740	0.39456916381117313
6	logits	0.0	1760	0.38767207188089614
6	logits	0.0	1780	0.38283859246797763
6	logits	0.0	1800	0.38076033821212835
6	logits	0.0	1820	0.38602010777107854
6	logits	0.0	1840	0.38222793243970365
6	logits	0.0	1860	0.3800167049322229
6	logits	0.0	1880	0.37521702314759314
6	logits	0.0	1900	0.3757144549266057
6	logits	0.0	1920	0.3789952461635951
6	logits	0.0	1940	0.3763079442387942
6	logits	0.0	1960	0.37860571107893737
6	logits	0.0	1980	0.3723764552302037
6	logits	0.0	2000	0.3712045129581344
