sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
9	logits	0.3	20	0.5612503764806197
9	logits	0.3	40	0.4755811539495799
9	logits	0.3	60	0.4204257426792896
9	logits	0.3	80	0.382681942476749
9	logits	0.3	100	0.3524218690793973
9	logits	0.3	120	0.3354387554765965
9	logits	0.3	140	0.3194920791419696
9	logits	0.3	160	0.30763414545672774
9	logits	0.3	180	0.29556365433353005
9	logits	0.3	200	0.2894979063659161
9	logits	0.3	220	0.2862576151959006
9	logits	0.3	240	0.28022873585930697
9	logits	0.3	260	0.2758207066170216
9	logits	0.3	280	0.27483407356555206
9	logits	0.3	300	0.2722107733441456
9	logits	0.3	320	0.2700316024156877
9	logits	0.3	340	0.2687120186194318
9	logits	0.3	360	0.2670852360210325
9	logits	0.3	380	0.26613849791208855
9	logits	0.3	400	0.2650988729090526
9	logits	0.3	420	0.262673988720036
9	logits	0.3	440	0.2618433742681995
9	logits	0.3	460	0.2608056542777652
9	logits	0.3	480	0.2590314637211435
9	logits	0.3	500	0.25790453152062176
9	logits	0.3	520	0.25695989942273156
9	logits	0.3	540	0.2574845617046338
9	logits	0.3	560	0.2574408901395058
9	logits	0.3	580	0.25630807769884223
9	logits	0.3	600	0.2535993641471412
9	logits	0.3	620	0.25406566826325905
9	logits	0.3	640	0.2560122350747573
9	logits	0.3	660	0.25435708221856007
9	logits	0.3	680	0.25355407260519336
9	logits	0.3	700	0.25190057292271933
9	logits	0.3	720	0.25299719239538293
9	logits	0.3	740	0.25282503197186956
9	logits	0.3	760	0.25182052269732286
9	logits	0.3	780	0.25248908126966757
9	logits	0.3	800	0.2507606009214639
9	logits	0.3	820	0.24897962274042776
9	logits	0.3	840	0.24904595427112186
9	logits	0.3	860	0.2501959133213599
9	logits	0.3	880	0.2508128828551254
9	logits	0.3	900	0.24953065184741388
9	logits	0.3	920	0.25056193268363286
9	logits	0.3	940	0.2486511244831784
9	logits	0.3	960	0.24918137881618352
9	logits	0.3	980	0.24903254279737846
9	logits	0.3	1000	0.24873555739813394
9	logits	0.3	1020	0.24730477313010948
9	logits	0.3	1040	0.2457693514449132
9	logits	0.3	1060	0.24655100064592572
9	logits	0.3	1080	0.24669817285248802
9	logits	0.3	1100	0.24802107431153023
9	logits	0.3	1120	0.24796004552498654
9	logits	0.3	1140	0.248059584158266
9	logits	0.3	1160	0.24783736836613865
9	logits	0.3	1180	0.2456467921264873
9	logits	0.3	1200	0.24505902417316675
9	logits	0.3	1220	0.24583396354686815
9	logits	0.3	1240	0.24515724983906503
9	logits	0.3	1260	0.24708953060985733
9	logits	0.3	1280	0.2476794629846861
9	logits	0.3	1300	0.24740599993469806
9	logits	0.3	1320	0.24559287532415877
9	logits	0.3	1340	0.24649635785925766
9	logits	0.3	1360	0.2476475800379129
9	logits	0.3	1380	0.2472192885256811
9	logits	0.3	1400	0.24748984266718857
9	logits	0.3	1420	0.24528267099066217
9	logits	0.3	1440	0.24546607525503708
9	logits	0.3	1460	0.2443719404729001
9	logits	0.3	1480	0.24362524649956574
9	logits	0.3	1500	0.24426213738232322
9	logits	0.3	1520	0.24310428645924578
9	logits	0.3	1540	0.2438489493369795
9	logits	0.3	1560	0.24526854669100667
9	logits	0.3	1580	0.2461736758176048
9	logits	0.3	1600	0.24649660372523385
9	logits	0.3	1620	0.24794371179783276
9	logits	0.3	1640	0.24810263088540346
9	logits	0.3	1660	0.24762673162436338
9	logits	0.3	1680	0.24828311329579877
9	logits	0.3	1700	0.2484972738851899
9	logits	0.3	1720	0.24803870646888465
9	logits	0.3	1740	0.2469322611183637
9	logits	0.3	1760	0.24698093296640092
9	logits	0.3	1780	0.24610965878211624
9	logits	0.3	1800	0.2460880424089573
9	logits	0.3	1820	0.2469873377913978
9	logits	0.3	1840	0.24644703254301487
9	logits	0.3	1860	0.24735399493046464
9	logits	0.3	1880	0.2480538202792665
9	logits	0.3	1900	0.2472951097450332
9	logits	0.3	1920	0.24713786251012076
9	logits	0.3	1940	0.24799044678336868
9	logits	0.3	1960	0.2470955240808746
9	logits	0.3	1980	0.24522182995010972
9	logits	0.3	2000	0.24640116088716615
