sim_ind	normalized_rf	kf_distance	MAE
1	0.9056603773584906	1.9344828840497956	1.1315928221198637
2	0.8490566037735849	1.962035399131208	0.906160763559596
3	0.9056603773584906	1.972273387900338	1.0159000635111106
4	0.7924528301886793	1.9146792359420086	0.8048437005764308
5	0.8867924528301887	1.9052574664650093	0.9848447319905734
6	0.9056603773584906	1.8565008169784185	1.1765741916148134
7	0.8490566037735849	1.9159684843080003	1.0258702540875402
8	0.9245283018867925	2.0013230097199792	1.064880863688888
9	0.9056603773584906	1.9788545717053017	1.048582422308418
10	0.8490566037735849	1.8708861359689846	1.008935749632323
