sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
2	random	0.4	20	0.2839430882999281
2	random	0.4	40	0.2583493323463487
2	random	0.4	60	0.24026195721535576
2	random	0.4	80	0.22765738030047733
2	random	0.4	100	0.2170737422051373
2	random	0.4	120	0.20861560244809382
2	random	0.4	140	0.20105656075402234
2	random	0.4	160	0.1958180249222405
2	random	0.4	180	0.192576081648761
2	random	0.4	200	0.18855597341447328
2	random	0.4	220	0.18506628787127374
2	random	0.4	240	0.183232992617981
2	random	0.4	260	0.18017989319529198
2	random	0.4	280	0.1784710559132745
2	random	0.4	300	0.17806409662364842
2	random	0.4	320	0.17579689995115924
2	random	0.4	340	0.1750823275482689
2	random	0.4	360	0.17336642773353608
2	random	0.4	380	0.17196687652431544
2	random	0.4	400	0.1711950811743942
2	random	0.4	420	0.17086188571692418
2	random	0.4	440	0.16914962388476507
2	random	0.4	460	0.16781236848728137
2	random	0.4	480	0.16692515612004427
2	random	0.4	500	0.16741712831931127
2	random	0.4	520	0.16577148591870594
2	random	0.4	540	0.16570868265631417
2	random	0.4	560	0.1648490582727844
2	random	0.4	580	0.16316238817693943
2	random	0.4	600	0.16303427664651068
2	random	0.4	620	0.1617928494272492
2	random	0.4	640	0.16180127446182455
2	random	0.4	660	0.1603224710709796
2	random	0.4	680	0.15952000954869947
2	random	0.4	700	0.15960330679129003
2	random	0.4	720	0.15900402870513805
2	random	0.4	740	0.15862723010697494
2	random	0.4	760	0.15896413360252865
2	random	0.4	780	0.15862376507993162
2	random	0.4	800	0.1579673172928405
2	random	0.4	820	0.15749996461513271
2	random	0.4	840	0.15780494687690283
2	random	0.4	860	0.15797752964178605
2	random	0.4	880	0.15777456543442492
2	random	0.4	900	0.15766186041880217
2	random	0.4	920	0.15741370135829785
2	random	0.4	940	0.1550625712429858
2	random	0.4	960	0.1550776321293469
2	random	0.4	980	0.15595228941806782
2	random	0.4	1000	0.1543535041035189
2	random	0.4	1020	0.15323402713666723
2	random	0.4	1040	0.15386409116182376
2	random	0.4	1060	0.1541661393355106
2	random	0.4	1080	0.1528193025235216
2	random	0.4	1100	0.1535064763150116
2	random	0.4	1120	0.15337415044833821
2	random	0.4	1140	0.15332772792345803
2	random	0.4	1160	0.15330116958346077
2	random	0.4	1180	0.1525679942724172
2	random	0.4	1200	0.15239743609764872
2	random	0.4	1220	0.15110573369950808
2	random	0.4	1240	0.1517242838932837
2	random	0.4	1260	0.15101556653954126
2	random	0.4	1280	0.15061670573426564
2	random	0.4	1300	0.15156101797723115
2	random	0.4	1320	0.15180536352275287
2	random	0.4	1340	0.15120097877668126
2	random	0.4	1360	0.15168848814831945
2	random	0.4	1380	0.1513877811306784
2	random	0.4	1400	0.15011886362387775
2	random	0.4	1420	0.1504773674827827
2	random	0.4	1440	0.15119656435756734
2	random	0.4	1460	0.1513958875742603
2	random	0.4	1480	0.15145616728622213
2	random	0.4	1500	0.15115601957196503
2	random	0.4	1520	0.15097803428586262
2	random	0.4	1540	0.15013464120555942
2	random	0.4	1560	0.14999681804236145
2	random	0.4	1580	0.1503220271979663
2	random	0.4	1600	0.15015516614719826
2	random	0.4	1620	0.15001024758907858
2	random	0.4	1640	0.15017900056587283
2	random	0.4	1660	0.14996553227769463
2	random	0.4	1680	0.14868546492025908
2	random	0.4	1700	0.14858854922648682
2	random	0.4	1720	0.14903349258161555
2	random	0.4	1740	0.1490333043541357
2	random	0.4	1760	0.14832784558574064
2	random	0.4	1780	0.14863383224843182
2	random	0.4	1800	0.14816132563880435
2	random	0.4	1820	0.14818341102674318
2	random	0.4	1840	0.1491046887427714
2	random	0.4	1860	0.1481443635929538
2	random	0.4	1880	0.1487704797834716
2	random	0.4	1900	0.1472709951355948
2	random	0.4	1920	0.14847108484822222
2	random	0.4	1940	0.14771596001499576
2	random	0.4	1960	0.1474847305580801
2	random	0.4	1980	0.14844862148670637
2	random	0.4	2000	0.14793588711805356
