sim_ind	normalized_rf	kf_distance	MAE
1	0.6189024390243902	7.0805050368234665	1.9512700746457121
2	0.6371951219512195	7.0475425313358615	2.00317922482992
3	0.5807926829268293	7.026464798305133	1.9996763252554435
4	0.6524390243902439	7.2599189232061105	2.0729219589393852
5	0.6128048780487805	7.237205285268111	1.7302953760635458
6	0.6280487804878049	7.2312821836653765	1.7889383356373503
7	0.6265243902439024	7.1254198480055075	1.883794738995537
8	0.6295731707317073	7.0828466602082525	2.021690021088277
9	0.6082317073170732	7.165208198136131	1.9128813930987212
10	0.6570121951219512	7.338282534695523	1.7725987088491253
