sim_ind	normalized_rf	kf_distance	MAE
1	0.5714285714285714	2.0253576731215825	0.7839962915708247
2	0.6428571428571429	2.3480695764738715	0.8212232454651167
3	0.6190476190476191	2.1101402575800496	0.7969914697653274
4	0.42857142857142855	1.7106853242672755	0.6969728414112049
5	0.6428571428571429	2.25603010352851	0.9405373056088793
6	0.5238095238095238	2.0524285296197022	0.8247108476490475
7	0.5476190476190477	2.0072789466478653	1.0182191686120512
8	0.5952380952380952	2.202144343476224	0.8415799040782239
9	0.5238095238095238	2.1167906251875683	0.9007870433107823
10	0.7142857142857143	2.167189150125133	1.1569056198012688
