sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.8333333333333334	2.5351093020013726	1.1260524950546997	0.0
2	0.78125	2.581603116417239	0.8452711539412997	0.0
3	0.8229166666666666	2.5380546594775595	1.0362238819471907	0.0
4	0.8854166666666666	2.6919598080128506	1.0513596072017657	0.0
5	0.8333333333333334	2.377927429118362	1.2748598793132762	0.0
6	0.8020833333333334	2.536087870180368	1.1228060724965327	0.0
7	0.90625	2.577773749436116	1.2579609305144148	0.0
8	0.875	2.7713265456309575	1.1795257897511038	0.0
9	0.8541666666666666	2.7196370698279706	0.7925147590816318	0.0
10	0.8229166666666666	2.745420599028811	1.08658635175868	0.0
