sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.40476190476190477	1.8710930690617502	0.5937653243678646	0.4
2	0.5476190476190477	2.0308622307990505	0.759425790394291	0.4
3	0.47619047619047616	1.8850574219169394	0.5857008094746305	0.4
4	0.47619047619047616	2.059028661622755	0.5208338709577167	0.4
5	0.5	2.314781631500303	0.6672702063171245	0.4
6	0.5952380952380952	2.2975102937546286	0.5833549390887951	0.4
7	0.6428571428571429	2.3152058378141995	0.6881781056532768	0.4
8	0.38095238095238093	2.1036994278900805	0.6638336330253696	0.4
9	0.5238095238095238	2.3962797718198225	0.5607976463742073	0.4
10	0.5714285714285714	2.2743627630012404	0.5627108209228328	0.4
