sim_ind	normalized_rf	kf_distance	MAE
1	0.9539473684210527	6.920383803017141	0.8827550618247244
2	0.9451754385964912	6.861498399235877	0.8916368471777562
3	0.9539473684210527	6.782759443346541	0.9225586712282187
4	0.9407894736842105	6.792951302377829	0.8286077546354661
5	0.9407894736842105	6.748621814169889	0.9276427760613293
6	0.9451754385964912	6.57229523991583	0.9089962084218534
7	0.918859649122807	6.799032265113062	0.8724493612775452
8	0.9517543859649122	6.877541977636602	0.8339827033556606
9	0.9407894736842105	6.926991486028685	0.8708666075010802
10	0.9342105263157895	6.68050720450705	0.8855987788671936
