sim_ind	normalized_rf	kf_distance	MAE
1	0.9035087719298246	6.872692824129422	0.8173437862876566
2	0.9342105263157895	6.966253443104695	0.799355177953346
3	0.9035087719298246	6.9249576413850535	0.7511519055954246
4	0.9320175438596491	6.79324835910996	0.803729320102836
5	0.9298245614035088	6.997299722507581	0.7832920590100723
6	0.9276315789473685	6.912361381202072	0.7941006744338197
7	0.9144736842105263	7.110029084832196	0.7771055823541044
8	0.9254385964912281	6.846536029590047	0.8083663221638081
9	0.9144736842105263	6.860238049569216	0.762857339192955
10	0.9407894736842105	6.784649448017955	0.7864522756502367
