sim_ind	normalized_rf	kf_distance	MAE
1	0.717391304347826	1.7764372502170023	0.48766172478102815
2	0.7391304347826086	1.6406599576282652	0.5182818971932625
3	0.7391304347826086	1.7842047995468233	0.5106557577101056
4	0.6956521739130435	1.5813111849902985	0.551366249410461
5	0.717391304347826	1.405509219652544	0.4303876745132979
6	0.8260869565217391	1.714803916237258	0.45467643310549605
7	0.5652173913043478	1.345343181819629	0.36166634920390034
8	0.7608695652173914	1.9271387713918937	0.4510519358014184
9	0.6521739130434783	1.5605954822837271	0.4511050935354611
10	0.8043478260869565	1.656672623949493	0.43266755383776634
