sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.2316715542521994	0.7756180088115275	0.10406113299797154	0.8
2	0.26392961876832843	0.7829364114851987	0.14090886094361865	0.8
3	0.21994134897360704	0.7701361120791866	0.10555875503735572	0.8
4	0.2932551319648094	0.8907544812791813	0.16725062880974692	0.8
5	0.2903225806451613	0.8208775544008656	0.1193345375295366	0.8
6	0.21114369501466276	0.6931558543818459	0.11232108385886462	0.8
7	0.26099706744868034	0.8333831950561171	0.18276389992194694	0.8
8	0.31671554252199413	0.9198002472368715	0.12099971279126275	0.8
9	0.26099706744868034	0.8760684796884675	0.1339138378182855	0.8
10	0.28152492668621704	0.7895956525648499	0.16493162303779832	0.8
