sim_ind	normalized_rf	kf_distance	MAE
1	0.7391304347826086	1.6442438229697656	0.4331314758014185
2	0.6739130434782609	1.603596961032975	0.44711821595833356
3	0.8043478260869565	1.7756478535463431	0.5050170868173759
4	0.5869565217391305	1.588966717838194	0.44367128987411325
5	0.717391304347826	1.538022167428292	0.3795384040407798
6	0.6956521739130435	1.71624915866324	0.4630409263599293
7	0.7391304347826086	1.701013186373289	0.4288955198776593
8	0.7391304347826086	1.623153618164458	0.4653215893342197
9	0.717391304347826	1.4981252052752492	0.570338612016844
10	0.6956521739130435	1.5949305114889294	0.5109896196258866
