sim_ind	normalized_rf	kf_distance	MAE
1	0.7354260089686099	5.416699658347699	1.0110370414495082
2	0.820627802690583	5.228516594792652	1.3201504036180158
3	0.8116591928251121	6.166369050839173	1.1848776178390124
4	0.679372197309417	5.807582832613097	0.9683009799481938
5	0.7085201793721974	7.4744078308571	1.6098783833022428
6	0.7914798206278026	5.224394341008834	1.1207228044965665
7	0.7713004484304933	4.909712014518929	1.2575580971395295
8	0.7959641255605381	5.557461300544602	1.3038405728981701
9	0.6883408071748879	5.143497023425892	1.0218614017439025
10	0.7556053811659192	5.419289871691836	1.3943992585580212
