tool	family	sim_ind	corrected_fd_corr	uncorrected_fd_corr
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00397	9	0.30189980283474566	0.3389179645639559
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00397	7	0.2205860968088787	0.27612987566690583
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00397	1	0.2620735783729803	0.3114479833428412
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00397	10	0.2871224466238642	0.3384568724984728
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00397	3	0.23345795361284394	0.2952736417990253
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	5	0.18195875728229835	0.23385748944001622
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	2	0.19457730280322533	0.23117444904489184
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	6	0.17617794572750578	0.21822320870121326
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	4	0.15501762759674342	0.19912046145979387
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	8	0.18887852616115963	0.23591757050066398
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	9	0.16726852428069455	0.2047332793267687
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	7	0.212440734897192	0.24741779273575504
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	1	0.11095681848982608	0.15105159770296772
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	10	0.1984260498247502	0.24387751013837658
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00397	3	0.20215258029844102	0.24478802504251787
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	8	0.374725480982109	0.5022760127070837
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	3	0.3699882404344071	0.49877158088514784
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	2	0.33091069471736717	0.46538718504527127
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	6	0.32095112966024186	0.4570762914987656
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	5	0.3870753976787447	0.524289854953437
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	1	0.34353112686655957	0.47098629405790116
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	9	0.3300653742089896	0.475984051077262
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	7	0.314559489193035	0.4670828974536102
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	10	0.3375534909146562	0.47433518649197715
MSA-1b-logitsprop-static-10-init-seq-0	PF00153	4	0.3890137208211936	0.5197091376465572
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	8	0.28222576788411824	0.4018256463333442
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	3	0.29138849916478254	0.4205232978373812
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	2	0.3533562942700712	0.4586789956834442
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	6	0.3147092490499338	0.4308588110343677
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	5	0.31659071971655245	0.4198558956992692
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	1	0.3079989206434608	0.41261683191110277
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	9	0.3410195921803623	0.46009802817411605
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	7	0.35162894018477076	0.45880454466193205
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	10	0.2901928401710261	0.39798009471212537
MSA-1b-logitsprop-static-100-init-seq-0	PF00153	4	0.33212564104721964	0.4496155817033283
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	8	0.3763928108206969	0.5196521955991535
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	3	0.38916342149860994	0.5529414271852975
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	2	0.3841068979770006	0.5275157174193084
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	6	0.35351246595578134	0.49491704051595414
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	5	0.4179704670678182	0.5588763603399606
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	1	0.3557790274055366	0.4974469663408089
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	9	0.35765730412577107	0.5021692118585764
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	7	0.3792160268968517	0.5295657532740898
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	10	0.3727683575121134	0.5197064377056241
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00153	4	0.34536671474818165	0.5013451199550507
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	8	0.28222576788411824	0.4018256463333442
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	3	0.29138849916478254	0.4205232978373812
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	2	0.3533562942700712	0.4586789956834442
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	6	0.3147092490499338	0.4308588110343677
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	5	0.31659071971655245	0.4198558956992692
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	1	0.3079989206434608	0.41261683191110277
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	9	0.3410195921803623	0.46009802817411605
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	7	0.35162894018477076	0.45880454466193205
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	10	0.2901928401710261	0.39798009471212537
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00153	4	0.33212564104721964	0.4496155817033283
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	9	0.22186442867229206	0.27868498466142344
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	2	0.30472091825578773	0.3495878673405407
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	10	0.31975434932538516	0.3693473820424739
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	8	0.19556748959808992	0.2492668435213973
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	4	0.19219309786555394	0.25506100232367745
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	7	0.2852446720198058	0.3214476282304314
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	5	0.4628548141182849	0.4760616281919058
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	3	0.2863268632869814	0.3290663775603153
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	6	0.2466674718890982	0.308361944687764
MSA-1b-logitsprop-static-10-init-seq-0	PF07679	1	0.43988249739921176	0.46327349152170905
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	9	0.2503237203593745	0.2853263033287261
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	2	0.30907616124516935	0.3722101064385037
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	10	0.2008616778227409	0.26178080977867496
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	8	0.10374104503889477	0.16351129615301707
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	4	0.23288057121107697	0.29112421556628537
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	7	0.2681047817885597	0.3103796643959267
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	5	0.38562216314141656	0.42129242765118924
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	3	0.29348057529655003	0.33469598372179077
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	6	0.28688208396296294	0.32021647588463564
MSA-1b-logitsprop-static-100-init-seq-0	PF07679	1	0.2501906496591532	0.29566719639163735
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	9	0.3517913347109376	0.3966887910647453
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	2	0.3062344393620684	0.35241395913807666
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	10	0.29872872015974383	0.3525676328299525
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	8	0.2397530732553529	0.3030208570899392
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	4	0.2392269442902782	0.31092390828001937
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	7	0.32026861008381347	0.36692660897879015
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	5	0.3461014220386195	0.3699505437965762
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	3	0.30748398899142526	0.35759063079856734
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	6	0.4337977896834233	0.46815677569453656
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF07679	1	0.44586246800572216	0.4840618573638579
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	9	0.2503237203593745	0.2853263033287261
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	2	0.30907616124516935	0.3722101064385037
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	10	0.2008616778227409	0.26178080977867496
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	8	0.10374104503889477	0.16351129615301707
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	4	0.23288057121107697	0.29112421556628537
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	7	0.2681047817885597	0.3103796643959267
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	5	0.38562216314141656	0.42129242765118924
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	3	0.29348057529655003	0.33469598372179077
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	6	0.28688208396296294	0.32021647588463564
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF07679	1	0.2501906496591532	0.29566719639163735
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	7	0.28154419386752444	0.3147632209485769
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	5	0.24262753768312836	0.2874176618127656
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	1	0.3083727126431035	0.33947642419270474
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	3	0.19339946630197316	0.22356394610843
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	4	0.29711675964748063	0.34020774238086604
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	2	0.22425889203612875	0.2603279802492422
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	10	0.17432317936330033	0.22689769833345852
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	6	0.2170581348669879	0.25080675026707844
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	9	0.1004510742682071	0.1433632111174527
MSA-1b-logitsprop-static-10-init-seq-0	PF00076	8	0.1886207380217637	0.22260440243772928
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	7	0.24023199648887764	0.2725971986763684
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	5	0.24706090933577274	0.2752194764201403
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	1	0.2308160517604098	0.2510664019146889
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	3	0.16757718533161609	0.20846955394939037
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	4	0.44715978075314466	0.4711976732435452
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	2	0.20185612787001322	0.24831926527843284
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	10	0.307767924153422	0.3323219070792949
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	6	0.22840854966245255	0.2529807282474301
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	9	0.10912710164738765	0.1446561211025447
MSA-1b-logitsprop-static-100-init-seq-0	PF00076	8	0.2795943215483274	0.2998640916875567
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	7	0.2020509527049141	0.2629308900763926
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	5	0.3798805989770613	0.3981655588774262
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	1	0.32109636816515785	0.3550867785472243
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	3	0.36417895664022365	0.40104804781970127
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	4	0.24944900252702154	0.27767932521906097
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	2	0.36647146646197015	0.40171590209014774
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	10	0.3450287459990935	0.3771404463983175
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	6	0.3956345775912165	0.4327870525102352
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	9	0.27499860493569983	0.30146325257448275
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00076	8	0.3631022479722513	0.3962198645922804
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	7	0.24023199648887764	0.2725971986763684
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	5	0.24706090933577274	0.2752194764201403
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	1	0.2308160517604098	0.2510664019146889
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	3	0.16757718533161609	0.20846955394939037
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	4	0.44715978075314466	0.4711976732435452
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	2	0.20185612787001322	0.24831926527843284
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	10	0.307767924153422	0.3323219070792949
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	6	0.22840854966245255	0.2529807282474301
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	9	0.10912710164738765	0.1446561211025447
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00076	8	0.2795943215483274	0.2998640916875567
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	1	0.4010895862783347	0.42100870495846965
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	8	0.3735690701291348	0.4056438238321283
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	9	0.35301213686665167	0.3673480470542117
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	4	0.350376743573966	0.37049737404861394
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	5	0.28282823742934626	0.3106639433373271
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	3	0.405994867690224	0.42334952199193643
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	7	0.2636176637161646	0.2891064241820893
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	2	0.3912942220499026	0.4126456007881851
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	10	0.416430897610954	0.4284418605112129
MSA-1b-logitsprop-static-10-init-seq-0	PF00072	6	0.3825397423999884	0.3996226566077598
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	1	0.24000494290128754	0.2708767523144221
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	8	0.255311829185903	0.28703764202143306
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	9	0.27560062284697734	0.2959044492475936
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	4	0.2705939751007439	0.30518699992924786
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	5	0.2132683967154072	0.23868033652322396
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	3	0.2578535904732228	0.2671627862834811
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	7	0.3108990267295051	0.3392318242100872
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	2	0.21384098437744342	0.24160028043925952
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	10	0.25039738264018335	0.27639895297262435
MSA-1b-logitsprop-static-100-init-seq-0	PF00072	6	0.29554176725342446	0.3154102857389714
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	1	0.2797008391469398	0.30969792698377474
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	8	0.3333213811038731	0.36142592251935224
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	9	0.29631356877556303	0.3231965321130339
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	4	0.3525274663616689	0.37481109878706453
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	5	0.3324434299504645	0.3599846901512268
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	3	0.3079492939756482	0.334842356886179
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	7	0.37427296217897776	0.4034745662265872
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	2	0.268177803079363	0.29952252208177754
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	10	0.2773324058773281	0.31069280044983005
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00072	6	0.30123304318768396	0.3277218232163176
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	1	0.24000494290128754	0.2708767523144221
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	8	0.255311829185903	0.28703764202143306
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	9	0.27560062284697734	0.2959044492475936
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	4	0.2705939751007439	0.30518699992924786
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	5	0.2132683967154072	0.23868033652322396
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	3	0.2578535904732228	0.2671627862834811
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	7	0.3108990267295051	0.3392318242100872
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	2	0.21384098437744342	0.24160028043925952
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	10	0.25039738264018335	0.27639895297262435
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00072	6	0.29554176725342446	0.3154102857389714
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	1	0.08250810610051335	0.11416585894391083
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	7	0.14748186248038633	0.17104613233502694
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	2	0.11449279138410776	0.14074712792098035
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	10	0.07845446996882686	0.09734397162243619
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	3	0.15936129546066455	0.18038101876137733
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	6	0.10162606320970397	0.13724374555989388
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	4	0.14800046167931183	0.18417277544639746
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	9	0.13403463215963957	0.15425855228791308
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	8	0.14957736557473297	0.17062753822264276
MSA-1b-logitsprop-static-10-init-seq-0	PF00096	5	0.0924317094932595	0.11363690914385086
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	1	0.012285069411389626	0.03157676451724242
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	7	0.005730354739491509	0.02722464184902927
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	2	0.06710065287512858	0.0863325639937817
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	10	0.035238122905148835	0.06069472627125651
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	3	0.10311691033121456	0.12339491281391797
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	6	0.15589997943422496	0.17676056156098607
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	4	0.08704550915452505	0.116579088953334
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	9	0.0764405917465586	0.10101467090679704
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	8	0.010641550186790331	0.02172115794901358
MSA-1b-logitsprop-static-100-init-seq-0	PF00096	5	0.09301826916600392	0.10719129591393425
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	1	0.16935961021293872	0.19682603771501783
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	7	0.14886692801865975	0.17413211265627618
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	2	0.21831931964407097	0.23939365775464028
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	10	0.15259220644361482	0.18008241255260773
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	3	0.08291286831877975	0.10935802904209949
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	6	0.20032477003625745	0.2124759433550364
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	4	0.1690291144524443	0.18561220843343348
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	9	0.159068860679513	0.18472074088483134
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	8	0.18233473640989836	0.21953724418360093
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00096	5	0.10178711424253403	0.12190069588214336
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	1	0.12025014958514611	0.14307098326288867
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	7	0.14290692358949647	0.17069713158230398
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	2	0.1644406057060937	0.1881785278374991
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	10	0.1080650837717729	0.14309758923707036
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	3	0.13336665412299487	0.16297748495315967
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	6	0.22465924335733004	0.24519015908109074
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	4	0.12434883552339368	0.1523173758029051
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	9	0.11418273476851379	0.14700643427313503
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	8	0.12287179470248429	0.15845053935217454
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00096	5	0.12520532923278752	0.14392869338529124
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	3	0.16645513808196058	0.2520801377955973
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	9	0.032374857071580915	0.08938310514458113
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	10	0.1965736489304893	0.30188125719002906
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	7	0.28403800937096335	0.3637686272178708
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	4	0.29278439329807754	0.38213687229030224
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	1	0.2034035500643454	0.2810652240164516
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	2	0.2188884834777335	0.31436087024256243
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	6	0.2473048177674073	0.3544256356490422
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	8	0.1948952280336599	0.29289182279057085
MSA-1b-logitsprop-static-10-init-seq-0	PF00512	5	0.23968773088981185	0.32531494672713945
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	3	0.06558157383510212	0.14781217765927318
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	9	0.20925576879923025	0.301999143422745
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	10	0.160410034426237	0.26054440658395267
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	7	0.15674521637958114	0.2523881616788254
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	4	0.23964216813716407	0.32367555047287394
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	1	0.20019968692360354	0.2821923715352047
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	2	0.26174023069810975	0.3476199868500187
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	6	0.1988938156935424	0.29553707222937786
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	8	0.21207255229780397	0.3125671769406939
MSA-1b-logitsprop-static-100-init-seq-0	PF00512	5	0.21886202347175887	0.3002336848918047
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	3	0.4157638838405503	0.5113670889540248
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	9	0.34207368581245456	0.4275206577141837
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	10	0.3505891003550066	0.4304687575039734
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	7	0.3902963189148203	0.4797692313823289
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	4	0.3920811060655733	0.48744963985528367
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	1	0.3944459053846448	0.48785970351099517
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	2	0.384470300145907	0.45656786653267495
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	6	0.3200686746157453	0.39835843090935474
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	8	0.3715656436878527	0.4437041782803773
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00512	5	0.3350244373063226	0.41515677656625705
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	3	0.2916793774417573	0.379166193128164
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	9	0.2359668889246649	0.34318965355628517
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	10	0.2810054770637367	0.37105863895734004
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	7	0.2872489003111392	0.3936481184606901
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	4	0.2710991958252146	0.35551287604059517
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	1	0.29235971048810355	0.39182140671762905
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	2	0.2668925490569313	0.37222287840392454
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	6	0.30813205421793144	0.4168157697553974
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	8	0.27874882877547585	0.3871186750908697
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00512	5	0.35966693193576277	0.4623535122400222
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	2	0.17454969832752024	0.210178580718601
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	10	0.23428039828382805	0.27951012744346304
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	6	0.23324727700148956	0.28355215913718956
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	3	0.2584604485503427	0.2969372208427995
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	9	0.15479328819915467	0.20820351744880683
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	4	0.2699929394215945	0.3190965088172505
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	7	0.20458094930491394	0.2551545745569642
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	1	0.2256966030653574	0.273407215363331
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	5	0.186012130960259	0.2336346119796999
MSA-1b-logitsprop-static-10-init-seq-0	PF00041	8	0.24942291247368004	0.2961333628801951
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	2	0.21097826860864877	0.25665294808734757
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	10	0.22345610528046858	0.26663263194891385
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	6	0.20689526650548407	0.25316865736858357
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	3	0.3024225956679929	0.34626354995329667
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	9	0.21398580211344417	0.2526689606930574
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	4	0.2621909522330732	0.3118543866355208
