sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.527027027027027	1.8263894056767593	0.49446449472245557	0.6
2	0.581081081081081	1.8461608653164436	0.42696657012596534	0.6
3	0.4594594594594595	1.7925561427189072	0.3947532427477192	0.6
4	0.43243243243243246	1.8413978803094508	0.5117278053371935	0.6
5	0.5135135135135135	1.8230954702601783	0.5128034234484208	0.6
6	0.527027027027027	1.7373525395700042	0.40533669069368444	0.6
7	0.44594594594594594	1.8265891643417396	0.4309237061371948	0.6
8	0.5	1.7557906841020456	0.4202603433663159	0.6
9	0.4864864864864865	1.629771536434407	0.3528754041357899	0.6
10	0.43243243243243246	1.9235293513888236	0.3982540637659649	0.6
