sim_ind	normalized_rf	kf_distance	MAE
1	0.9245283018867925	1.9804246576222857	1.2055352511892257
2	0.8490566037735849	1.9013865853269856	1.0541051598518512
3	0.8867924528301887	1.96365674902781	1.160872454012123
4	0.8301886792452831	1.9469857819847287	0.8506270799986545
5	0.8679245283018868	2.0087034790355913	1.0196964482114452
6	0.9433962264150944	2.0137662499087603	1.1400109915380467
7	0.8867924528301887	1.9626897517793374	1.1419385030397295
8	0.8867924528301887	1.9591281302590893	1.0196866710370378
9	0.8679245283018868	1.9064099062251783	0.8724626955299681
10	0.8867924528301887	1.975782434048103	1.0783625461966346
