sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.9210526315789473	9.456124467319151	1.2571062095566465	0.0
2	0.8837719298245614	12.333510396614631	1.9875377338342675	0.0
3	0.8771929824561403	13.725527752856445	1.8371227653694013	0.0
4	0.8969298245614035	10.393407047252737	1.1584571506024728	0.0
5	0.9078947368421053	11.77615925071449	1.6960821763456164	0.0
6	0.9122807017543859	12.274247746475837	1.914396462812565	0.0
7	0.9035087719298246	12.136976549534374	1.4789025683985197	0.0
8	0.8859649122807017	10.78296541107561	1.5490352850899856	0.0
9	0.9013157894736842	11.945048816163098	1.820010452603057	0.0
10	0.8925438596491229	12.07560760834266	1.5052668187684528	0.0
