sim_ind	normalized_rf	kf_distance	MAE
1	0.5126582278481012	2.773586447363216	0.5140844637683172
2	0.5126582278481012	2.888540884161718	0.461545372472485
3	0.5189873417721519	2.9475388073128266	0.6218736714433182
4	0.4936708860759494	2.753167715156102	0.4689411126787747
5	0.5506329113924051	2.714544274966954	0.41792929017012675
6	0.43037974683544306	2.836197326059624	0.4790751427255479
7	0.5253164556962026	2.791345206871043	0.5073240152602205
8	0.46835443037974683	2.6380155379908192	0.46090405794064526
9	0.5253164556962026	2.7846635563847135	0.4208929997176874
10	0.5379746835443038	2.766280094956893	0.48259115935621094
