sim_ind	normalized_rf	kf_distance	MAE
1	0.4295942720763723	4.686870693875597	0.4648605530605305
2	0.5059665871121718	5.306208793388309	0.6274692091425971
3	0.48448687350835323	5.061841603695521	0.752204985391136
4	0.4677804295942721	5.046296768950605	0.5185458768687883
5	0.43675417661097854	4.885746392632394	0.5274043675392984
6	0.46539379474940334	4.984778073507419	0.5357001476111042
7	0.4988066825775656	5.0630753356603115	0.6504403037328076
8	0.4916467780429594	4.9559193526602785	0.6548150520101582
9	0.5107398568019093	5.203534144229847	0.49533769626594326
10	0.44630071599045346	5.018934009355722	0.5990369247702109
