sim_ind	proposal_type	pseudocount	n_mutations	mean MI value
7	logits	0.3	20	0.5642980667643481
7	logits	0.3	40	0.4776266022257827
7	logits	0.3	60	0.42462812026790847
7	logits	0.3	80	0.3871132040023814
7	logits	0.3	100	0.3592668153058109
7	logits	0.3	120	0.3387588376604273
7	logits	0.3	140	0.32317432108069194
7	logits	0.3	160	0.3113977407141989
7	logits	0.3	180	0.30277951321816365
7	logits	0.3	200	0.29624000228488656
7	logits	0.3	220	0.2906380162331422
7	logits	0.3	240	0.28470231049151346
7	logits	0.3	260	0.2814083251583784
7	logits	0.3	280	0.2773023351704624
7	logits	0.3	300	0.27516972819838925
7	logits	0.3	320	0.27085244409145304
7	logits	0.3	340	0.26965921029316187
7	logits	0.3	360	0.2686599150900881
7	logits	0.3	380	0.26794509211885087
7	logits	0.3	400	0.268942466853316
7	logits	0.3	420	0.26788344817258086
7	logits	0.3	440	0.2657980976597117
7	logits	0.3	460	0.26433789701223115
7	logits	0.3	480	0.26183945321886093
7	logits	0.3	500	0.25952346904188506
7	logits	0.3	520	0.2582790861536042
7	logits	0.3	540	0.25804347099933594
7	logits	0.3	560	0.2586442974623203
7	logits	0.3	580	0.25727676029748353
7	logits	0.3	600	0.259691127073348
7	logits	0.3	620	0.26019854783077373
7	logits	0.3	640	0.2574253279723157
7	logits	0.3	660	0.25679247290714496
7	logits	0.3	680	0.25571200818728734
7	logits	0.3	700	0.25438556918619265
7	logits	0.3	720	0.2529332000322408
7	logits	0.3	740	0.2533827463721071
7	logits	0.3	760	0.2533684749776453
7	logits	0.3	780	0.2532050579702547
7	logits	0.3	800	0.25208676263185364
7	logits	0.3	820	0.253609495459761
7	logits	0.3	840	0.25123511180620167
7	logits	0.3	860	0.25257734291474787
7	logits	0.3	880	0.25242093431378637
7	logits	0.3	900	0.2524854428205793
7	logits	0.3	920	0.2518916547125022
7	logits	0.3	940	0.25116389460034283
7	logits	0.3	960	0.2501985485160856
7	logits	0.3	980	0.24955733365024962
7	logits	0.3	1000	0.2493282713176276
7	logits	0.3	1020	0.24939960050890542
7	logits	0.3	1040	0.25056032751016305
7	logits	0.3	1060	0.24993986986235303
7	logits	0.3	1080	0.24858081819840377
7	logits	0.3	1100	0.247628020108716
7	logits	0.3	1120	0.2460933097341864
7	logits	0.3	1140	0.24773287163759872
7	logits	0.3	1160	0.24750649276691616
7	logits	0.3	1180	0.24663419139978435
7	logits	0.3	1200	0.24508376182054886
7	logits	0.3	1220	0.2431397545090098
7	logits	0.3	1240	0.24467872597664764
7	logits	0.3	1260	0.24393800238301014
7	logits	0.3	1280	0.24320746467954332
7	logits	0.3	1300	0.24358166970052336
7	logits	0.3	1320	0.242327300916234
7	logits	0.3	1340	0.2406230616553981
7	logits	0.3	1360	0.2407520722858504
7	logits	0.3	1380	0.24228732109945247
7	logits	0.3	1400	0.243389386242992
7	logits	0.3	1420	0.24429552925392872
7	logits	0.3	1440	0.24420148977471046
7	logits	0.3	1460	0.24443687861537272
7	logits	0.3	1480	0.2456722458512768
7	logits	0.3	1500	0.2445341357593553
7	logits	0.3	1520	0.24400138641960606
7	logits	0.3	1540	0.24294597216134103
7	logits	0.3	1560	0.24396165675048273
7	logits	0.3	1580	0.243664687095589
7	logits	0.3	1600	0.24285368701084262
7	logits	0.3	1620	0.2437425924263113
7	logits	0.3	1640	0.24314643689090515
7	logits	0.3	1660	0.24396755690419572
7	logits	0.3	1680	0.24350398272244272
7	logits	0.3	1700	0.24313846671769063
7	logits	0.3	1720	0.2436502147139782
7	logits	0.3	1740	0.24383706823774295
7	logits	0.3	1760	0.2454222733203628
7	logits	0.3	1780	0.24475884653791063
7	logits	0.3	1800	0.24631920759344988
7	logits	0.3	1820	0.24546837326594306
7	logits	0.3	1840	0.2460368201626745
7	logits	0.3	1860	0.24462387019347628
7	logits	0.3	1880	0.24256956338866406
7	logits	0.3	1900	0.24243232959705813
7	logits	0.3	1920	0.2438803919634277
7	logits	0.3	1940	0.2423055223697225
7	logits	0.3	1960	0.24242114557927286
7	logits	0.3	1980	0.24199872311985662
7	logits	0.3	2000	0.2418364457068566
