sim_ind	normalized_rf	kf_distance	MAE
1	0.5632911392405063	3.0559587198785287	0.45325610529772087
2	0.569620253164557	2.876493252516114	0.5168790689903324
3	0.6012658227848101	3.1967794397891893	0.616816486146776
4	0.5632911392405063	2.9102247851406093	0.5175512726761757
5	0.5886075949367089	3.0780568455623185	0.4740862523448099
6	0.620253164556962	3.204178732330178	0.509089416244576
7	0.5949367088607594	2.9837317222915813	0.5052761839760163
8	0.6139240506329114	3.0784926154317924	0.5152252893949686
9	0.5759493670886076	3.0301463476790143	0.5275812320610828
10	0.620253164556962	3.37251952900334	0.5846958837965408
