sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.6739130434782609	1.730081383120344	0.46038927768882976	0.1
2	0.7608695652173914	1.627543041124562	0.5830134059707462	0.1
3	0.6739130434782609	1.6121141697217942	0.5917191935274815	0.1
4	0.6956521739130435	1.4796750358307924	0.7040777997978713	0.1
5	0.8043478260869565	1.9383809950542745	0.6502181022491135	0.1
6	0.8043478260869565	1.688157358793311	0.706025528110816	0.1
7	0.6956521739130435	1.7720027005150423	0.5448043181223395	0.1
8	0.6086956521739131	1.545592098197576	0.4323023275505319	0.1
9	0.782608695652174	1.743934258324443	0.6393382723634746	0.1
10	0.782608695652174	1.6170934820154153	0.5385893384441494	0.1
