sim_ind	normalized_rf	kf_distance	MAE	median_clade_support
1	0.852017937219731	5.075854142577414	1.4116030565456503	0.1
2	0.8295964125560538	4.980859728404176	1.2240380766278547	0.1
3	0.804932735426009	5.06938573637403	1.1421817953169788	0.1
4	0.827354260089686	4.816698273506734	1.1594912365977637	0.1
5	0.8004484304932735	5.139676959964627	1.0192067231293331	0.1
6	0.8295964125560538	4.914190460805749	1.1975964115468096	0.1
7	0.8430493273542601	4.879702495905864	1.473367486254747	0.1
8	0.827354260089686	4.939514348849195	1.2711651144958578	0.1
9	0.8542600896860987	4.863207997675751	1.6073459570060764	0.1
10	0.8654708520179372	4.868335721132146	1.4048514994147216	0.1
